commentId,comment,classification,comment_processed,word_phrase_list,easy,easy talk,talk,similarity_score,regression_weight
100937,"going to the dentist is not scary at all when hes likeable, easy going",0,go dentist not scar liable easy go,"['go', 'go dentist', 'go dentist not', 'go dentist not scar', 'go dentist not scar liable', 'go dentist not scar liable easy', 'go dentist not scar liable easy go', 'dentist', 'dentist not', 'dentist not scar', 'dentist not scar liable', 'dentist not scar liable easy', 'dentist not scar liable easy go', 'not', 'not scar', 'not scar liable', 'not scar liable easy', 'not scar liable easy go', 'scar', 'scar liable', 'scar liable easy', 'scar liable easy go', 'liable', 'liable easy', 'liable easy go', 'easy', 'easy go', 'go']",1,0,0,0.064516129032258,0.0
180184,"Scheduling my appointment was so easy, they got me in within two days and everyone at the office is very helpful and friendly.",0,schelling appointment easy get office helpful friendly,"['schelling', 'schelling appointment', 'schelling appointment easy', 'schelling appointment easy get', 'schelling appointment easy get office', 'schelling appointment easy get office helpful', 'schelling appointment easy get office helpful friendly', 'appointment', 'appointment easy', 'appointment easy get', 'appointment easy get office', 'appointment easy get office helpful', 'appointment easy get office helpful friendly', 'easy', 'easy get', 'easy get office', 'easy get office helpful', 'easy get office helpful friendly', 'get', 'get office', 'get office helpful', 'get office helpful friendly', 'office', 'office helpful', 'office helpful friendly', 'helpful', 'helpful friendly', 'friendly']",1,0,0,0.064516129032258,0.0
170019,"He is straight forward, direct, not intimidating or intimidated, which made my experience smooth and easy to also be direct and honest.",0,straight forward direct not intimidate intimidate experience smooth easy direct honest,"['straight', 'straight forward', 'straight forward direct', 'straight forward direct not', 'straight forward direct not intimidate', 'straight forward direct not intimidate intimidate', 'straight forward direct not intimidate intimidate experience', 'straight forward direct not intimidate intimidate experience smooth', 'straight forward direct not intimidate intimidate experience smooth easy', 'straight forward direct not intimidate intimidate experience smooth easy direct', 'straight forward direct not intimidate intimidate experience smooth easy direct honest', 'forward', 'forward direct', 'forward direct not', 'forward direct not intimidate', 'forward direct not intimidate intimidate', 'forward direct not intimidate intimidate experience', 'forward direct not intimidate intimidate experience smooth', 'forward direct not intimidate intimidate experience smooth easy', 'forward direct not intimidate intimidate experience smooth easy direct', 'forward direct not intimidate intimidate experience smooth easy direct honest', 'direct', 'direct not', 'direct not intimidate', 'direct not intimidate intimidate', 'direct not intimidate intimidate experience', 'direct not intimidate intimidate experience smooth', 'direct not intimidate intimidate experience smooth easy', 'direct not intimidate intimidate experience smooth easy direct', 'direct not intimidate intimidate experience smooth easy direct honest', 'not', 'not intimidate', 'not intimidate intimidate', 'not intimidate intimidate experience', 'not intimidate intimidate experience smooth', 'not intimidate intimidate experience smooth easy', 'not intimidate intimidate experience smooth easy direct', 'not intimidate intimidate experience smooth easy direct honest', 'intimidate', 'intimidate intimidate', 'intimidate intimidate experience', 'intimidate intimidate experience smooth', 'intimidate intimidate experience smooth easy', 'intimidate intimidate experience smooth easy direct', 'intimidate intimidate experience smooth easy direct honest', 'intimidate', 'intimidate experience', 'intimidate experience smooth', 'intimidate experience smooth easy', 'intimidate experience smooth easy direct', 'intimidate experience smooth easy direct honest', 'experience', 'experience smooth', 'experience smooth easy', 'experience smooth easy direct', 'experience smooth easy direct honest', 'smooth', 'smooth easy', 'smooth easy direct', 'smooth easy direct honest', 'easy', 'easy direct', 'easy direct honest', 'direct', 'direct honest', 'honest']",1,0,0,0.0289855072463768,0.0
60171,I enjoy talking with him.,0,enjoy talk,"['enjoy', 'enjoy talk', 'talk']",0,0,1,0.3333333333333333,0.0
178923,All the women are very engaging and open in talking about this topic,0,woman engage open talk subject,"['woman', 'woman engage', 'woman engage open', 'woman engage open talk', 'woman engage open talk subject', 'engage', 'engage open', 'engage open talk', 'engage open talk subject', 'open', 'open talk', 'open talk subject', 'talk', 'talk subject', 'subject']",0,0,1,0.1111111111111111,0.0
116250,"the surgery was so successful, smooth and easy going that I did not even feel that I had been through any surgery.",0,surgery successful smooth easy go not feel surgery,"['surgery', 'surgery successful', 'surgery successful smooth', 'surgery successful smooth easy', 'surgery successful smooth easy go', 'surgery successful smooth easy go not', 'surgery successful smooth easy go not feel', 'surgery successful smooth easy go not feel surgery', 'successful', 'successful smooth', 'successful smooth easy', 'successful smooth easy go', 'successful smooth easy go not', 'successful smooth easy go not feel', 'successful smooth easy go not feel surgery', 'smooth', 'smooth easy', 'smooth easy go', 'smooth easy go not', 'smooth easy go not feel', 'smooth easy go not feel surgery', 'easy', 'easy go', 'easy go not', 'easy go not feel', 'easy go not feel surgery', 'go', 'go not', 'go not feel', 'go not feel surgery', 'not', 'not feel', 'not feel surgery', 'feel', 'feel surgery', 'surgery']",1,0,0,0.0512820512820512,0.0
64146,"He works in a very professional manner, he knows what he's talking about and he's very understanding.",0,work professional manner know talk understanding,"['work', 'work professional', 'work professional manner', 'work professional manner know', 'work professional manner know talk', 'work professional manner know talk understanding', 'professional', 'professional manner', 'professional manner know', 'professional manner know talk', 'professional manner know talk understanding', 'manner', 'manner know', 'manner know talk', 'manner know talk understanding', 'know', 'know talk', 'know talk understanding', 'talk', 'talk understanding', 'understanding']",0,0,1,0.0833333333333333,0.0
157788,I talk to my friend and she was shocked and said she would say something.,1,talk friend shock say,"['talk', 'talk friend', 'talk friend shock', 'talk friend shock say', 'friend', 'friend shock', 'friend shock say', 'shock', 'shock say', 'say']",0,0,1,0.1538461538461538,0.0
188026,Has a great way of talking to his patients.,0,great way talk patient,"['great', 'great way', 'great way talk', 'great way talk patient', 'way', 'way talk', 'way talk patient', 'talk', 'talk patient', 'patient']",0,0,1,0.1538461538461538,0.0
143282,He talked to me about my work and seemed interested in what I do and overall had excellent professionalism.,0,talk work interest overall excellent professionalism,"['talk', 'talk work', 'talk work interest', 'talk work interest overall', 'talk work interest overall excellent', 'talk work interest overall excellent professionalism', 'work', 'work interest', 'work interest overall', 'work interest overall excellent', 'work interest overall excellent professionalism', 'interest', 'interest overall', 'interest overall excellent', 'interest overall excellent professionalism', 'overall', 'overall excellent', 'overall excellent professionalism', 'excellent', 'excellent professionalism', 'professionalism']",0,0,1,0.0833333333333333,0.0
118063,"I traveled thousands of miles to come here, only to be tried to talked into doing crafts, make new friends,",1,travel come try talk craft new friend,"['travel', 'travel come', 'travel come try', 'travel come try talk', 'travel come try talk craft', 'travel come try talk craft new', 'travel come try talk craft new friend', 'come', 'come try', 'come try talk', 'come try talk craft', 'come try talk craft new', 'come try talk craft new friend', 'try', 'try talk', 'try talk craft', 'try talk craft new', 'try talk craft new friend', 'talk', 'talk craft', 'talk craft new', 'talk craft new friend', 'craft', 'craft new', 'craft new friend', 'new', 'new friend', 'friend']",0,0,1,0.064516129032258,0.0
129032,Easy going personality.,0,easy go personality,"['easy', 'easy go', 'easy go personality', 'go', 'go personality', 'personality']",1,0,0,0.2222222222222222,0.0
90405,"His staff never follows through on his orders, which leaves you talking about the same old issues as the last visit.",1,staff follow order leaf talk old issue visit,"['staff', 'staff follow', 'staff follow order', 'staff follow order leaf', 'staff follow order leaf talk', 'staff follow order leaf talk old', 'staff follow order leaf talk old issue', 'staff follow order leaf talk old issue visit', 'follow', 'follow order', 'follow order leaf', 'follow order leaf talk', 'follow order leaf talk old', 'follow order leaf talk old issue', 'follow order leaf talk old issue visit', 'order', 'order leaf', 'order leaf talk', 'order leaf talk old', 'order leaf talk old issue', 'order leaf talk old issue visit', 'leaf', 'leaf talk', 'leaf talk old', 'leaf talk old issue', 'leaf talk old issue visit', 'talk', 'talk old', 'talk old issue', 'talk old issue visit', 'old', 'old issue', 'old issue visit', 'issue', 'issue visit', 'visit']",0,0,1,0.0512820512820512,0.0
64003,He listed all the options for my impending operation in a very easy to understand manner,0,list option impend operation easy understand manner,"['list', 'list option', 'list option impend', 'list option impend operation', 'list option impend operation easy', 'list option impend operation easy understand', 'list option impend operation easy understand manner', 'option', 'option impend', 'option impend operation', 'option impend operation easy', 'option impend operation easy understand', 'option impend operation easy understand manner', 'impend', 'impend operation', 'impend operation easy', 'impend operation easy understand', 'impend operation easy understand manner', 'operation', 'operation easy', 'operation easy understand', 'operation easy understand manner', 'easy', 'easy understand', 'easy understand manner', 'understand', 'understand manner', 'manner']",1,0,0,0.064516129032258,0.0
