commentId,comment,classification,comment_processed,word_phrase_list,bedside,bedside manner,manner,manner gentle,gentle,practical,similarity_score,regression_weight
123919,"She has a wonderful, warm, positive, demeanor, coupled with a relaxed no rush bedside manner.",0,fantastic warm positive demeanor couple relax no rush bedside manner,"['fantastic', 'fantastic warm', 'fantastic warm positive', 'fantastic warm positive demeanor', 'fantastic warm positive demeanor couple', 'fantastic warm positive demeanor couple relax', 'fantastic warm positive demeanor couple relax no', 'fantastic warm positive demeanor couple relax no rush', 'fantastic warm positive demeanor couple relax no rush bedside', 'fantastic warm positive demeanor couple relax no rush bedside manner', 'warm', 'warm positive', 'warm positive demeanor', 'warm positive demeanor couple', 'warm positive demeanor couple relax', 'warm positive demeanor couple relax no', 'warm positive demeanor couple relax no rush', 'warm positive demeanor couple relax no rush bedside', 'warm positive demeanor couple relax no rush bedside manner', 'positive', 'positive demeanor', 'positive demeanor couple', 'positive demeanor couple relax', 'positive demeanor couple relax no', 'positive demeanor couple relax no rush', 'positive demeanor couple relax no rush bedside', 'positive demeanor couple relax no rush bedside manner', 'demeanor', 'demeanor couple', 'demeanor couple relax', 'demeanor couple relax no', 'demeanor couple relax no rush', 'demeanor couple relax no rush bedside', 'demeanor couple relax no rush bedside manner', 'couple', 'couple relax', 'couple relax no', 'couple relax no rush', 'couple relax no rush bedside', 'couple relax no rush bedside manner', 'relax', 'relax no', 'relax no rush', 'relax no rush bedside', 'relax no rush bedside manner', 'no', 'no rush', 'no rush bedside', 'no rush bedside manner', 'rush', 'rush bedside', 'rush bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.0923076923076923,0.0
190667,"They have the same kind of eye for natural looking results, gentle care and making you feel at ease.",0,kind eye natural look result gentle care make feel ease,"['kind', 'kind eye', 'kind eye natural', 'kind eye natural look', 'kind eye natural look result', 'kind eye natural look result gentle', 'kind eye natural look result gentle care', 'kind eye natural look result gentle care make', 'kind eye natural look result gentle care make feel', 'kind eye natural look result gentle care make feel ease', 'eye', 'eye natural', 'eye natural look', 'eye natural look result', 'eye natural look result gentle', 'eye natural look result gentle care', 'eye natural look result gentle care make', 'eye natural look result gentle care make feel', 'eye natural look result gentle care make feel ease', 'natural', 'natural look', 'natural look result', 'natural look result gentle', 'natural look result gentle care', 'natural look result gentle care make', 'natural look result gentle care make feel', 'natural look result gentle care make feel ease', 'look', 'look result', 'look result gentle', 'look result gentle care', 'look result gentle care make', 'look result gentle care make feel', 'look result gentle care make feel ease', 'result', 'result gentle', 'result gentle care', 'result gentle care make', 'result gentle care make feel', 'result gentle care make feel ease', 'gentle', 'gentle care', 'gentle care make', 'gentle care make feel', 'gentle care make feel ease', 'care', 'care make', 'care make feel', 'care make feel ease', 'make', 'make feel', 'make feel ease', 'feel', 'feel ease', 'ease']",0,0,0,0,1,0,0.0307692307692307,0.0
97967,"Would not go to anyone else, he is just great, Makes you Comfortable great bedside manner.",0,not great make comfortable great bedside manner,"['not', 'not great', 'not great make', 'not great make comfortable', 'not great make comfortable great', 'not great make comfortable great bedside', 'not great make comfortable great bedside manner', 'great', 'great make', 'great make comfortable', 'great make comfortable great', 'great make comfortable great bedside', 'great make comfortable great bedside manner', 'make', 'make comfortable', 'make comfortable great', 'make comfortable great bedside', 'make comfortable great bedside manner', 'comfortable', 'comfortable great', 'comfortable great bedside', 'comfortable great bedside manner', 'great', 'great bedside', 'great bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.1578947368421052,0.0
59567,"His manner, everything about him was very, very good.",0,manner good,"['manner', 'manner good', 'good']",0,0,1,0,0,0,0.1538461538461538,0.0
100775,He comes across arrogant with little bed side manner.,1,come arrogant little bed manner,"['come', 'come arrogant', 'come arrogant little', 'come arrogant little bed', 'come arrogant little bed manner', 'arrogant', 'arrogant little', 'arrogant little bed', 'arrogant little bed manner', 'little', 'little bed', 'little bed manner', 'bed', 'bed manner', 'manner']",0,0,1,0,0,0,0.08,0.0
128929,He has a wonderful bedside manner and checked on my every day that I was in the Hospital,0,fantastic bedside manner check day hospital,"['fantastic', 'fantastic bedside', 'fantastic bedside manner', 'fantastic bedside manner check', 'fantastic bedside manner check day', 'fantastic bedside manner check day hospital', 'bedside', 'bedside manner', 'bedside manner check', 'bedside manner check day', 'bedside manner check day hospital', 'manner', 'manner check', 'manner check day', 'manner check day hospital', 'check', 'check day', 'check day hospital', 'day', 'day hospital', 'hospital']",1,1,1,0,0,0,0.1935483870967742,0.0
155482,TERRIBLE DOCTORS (especially PARANEETA ROA).Terrible manners.,1,terrible doctor especially paraneeta roaterrible manner,"['terrible', 'terrible doctor', 'terrible doctor especially', 'terrible doctor especially paraneeta', 'terrible doctor especially paraneeta roaterrible', 'terrible doctor especially paraneeta roaterrible manner', 'doctor', 'doctor especially', 'doctor especially paraneeta', 'doctor especially paraneeta roaterrible', 'doctor especially paraneeta roaterrible manner', 'especially', 'especially paraneeta', 'especially paraneeta roaterrible', 'especially paraneeta roaterrible manner', 'paraneeta', 'paraneeta roaterrible', 'paraneeta roaterrible manner', 'roaterrible', 'roaterrible manner', 'manner']",0,0,1,0,0,0,0.064516129032258,0.0
121168,"Very good bedside manner, he knows how to make his patients feel like they are important.",0,good bedside manner know patient feel like important,"['good', 'good bedside', 'good bedside manner', 'good bedside manner know', 'good bedside manner know patient', 'good bedside manner know patient feel', 'good bedside manner know patient feel like', 'good bedside manner know patient feel like important', 'bedside', 'bedside manner', 'bedside manner know', 'bedside manner know patient', 'bedside manner know patient feel', 'bedside manner know patient feel like', 'bedside manner know patient feel like important', 'manner', 'manner know', 'manner know patient', 'manner know patient feel', 'manner know patient feel like', 'manner know patient feel like important', 'know', 'know patient', 'know patient feel', 'know patient feel like', 'know patient feel like important', 'patient', 'patient feel', 'patient feel like', 'patient feel like important', 'feel', 'feel like', 'feel like important', 'like', 'like important', 'important']",1,1,1,0,0,0,0.1304347826086956,0.0
185078,"His expertise, precision, and gentle touch left a lasting impression on me.",0,expertness preciseness gentle touch leave lasting impression,"['expertness', 'expertness preciseness', 'expertness preciseness gentle', 'expertness preciseness gentle touch', 'expertness preciseness gentle touch leave', 'expertness preciseness gentle touch leave lasting', 'expertness preciseness gentle touch leave lasting impression', 'preciseness', 'preciseness gentle', 'preciseness gentle touch', 'preciseness gentle touch leave', 'preciseness gentle touch leave lasting', 'preciseness gentle touch leave lasting impression', 'gentle', 'gentle touch', 'gentle touch leave', 'gentle touch leave lasting', 'gentle touch leave lasting impression', 'touch', 'touch leave', 'touch leave lasting', 'touch leave lasting impression', 'leave', 'leave lasting', 'leave lasting impression', 'lasting', 'lasting impression', 'impression']",0,0,0,0,1,0,0.0526315789473684,0.0
177563,I have a fib and and by pass surgery and I always feel he can solve any problem in a calm caring manner.,0,fig pa surgery feel solve problem calm dare manner,"['fig', 'fig pa', 'fig pa surgery', 'fig pa surgery feel', 'fig pa surgery feel solve', 'fig pa surgery feel solve problem', 'fig pa surgery feel solve problem calm', 'fig pa surgery feel solve problem calm dare', 'fig pa surgery feel solve problem calm dare manner', 'pa', 'pa surgery', 'pa surgery feel', 'pa surgery feel solve', 'pa surgery feel solve problem', 'pa surgery feel solve problem calm', 'pa surgery feel solve problem calm dare', 'pa surgery feel solve problem calm dare manner', 'surgery', 'surgery feel', 'surgery feel solve', 'surgery feel solve problem', 'surgery feel solve problem calm', 'surgery feel solve problem calm dare', 'surgery feel solve problem calm dare manner', 'feel', 'feel solve', 'feel solve problem', 'feel solve problem calm', 'feel solve problem calm dare', 'feel solve problem calm dare manner', 'solve', 'solve problem', 'solve problem calm', 'solve problem calm dare', 'solve problem calm dare manner', 'problem', 'problem calm', 'problem calm dare', 'problem calm dare manner', 'calm', 'calm dare', 'calm dare manner', 'dare', 'dare manner', 'manner']",0,0,1,0,0,0,0.0363636363636363,0.0
188378,and with you...this guy continually dismissed and attempted to intimidate me....Be mindful of their bedside manner.,0,youth guy continually dismiss attempt intimidate mere mindful bedside manner,"['youth', 'youth guy', 'youth guy continually', 'youth guy continually dismiss', 'youth guy continually dismiss attempt', 'youth guy continually dismiss attempt intimidate', 'youth guy continually dismiss attempt intimidate mere', 'youth guy continually dismiss attempt intimidate mere mindful', 'youth guy continually dismiss attempt intimidate mere mindful bedside', 'youth guy continually dismiss attempt intimidate mere mindful bedside manner', 'guy', 'guy continually', 'guy continually dismiss', 'guy continually dismiss attempt', 'guy continually dismiss attempt intimidate', 'guy continually dismiss attempt intimidate mere', 'guy continually dismiss attempt intimidate mere mindful', 'guy continually dismiss attempt intimidate mere mindful bedside', 'guy continually dismiss attempt intimidate mere mindful bedside manner', 'continually', 'continually dismiss', 'continually dismiss attempt', 'continually dismiss attempt intimidate', 'continually dismiss attempt intimidate mere', 'continually dismiss attempt intimidate mere mindful', 'continually dismiss attempt intimidate mere mindful bedside', 'continually dismiss attempt intimidate mere mindful bedside manner', 'dismiss', 'dismiss attempt', 'dismiss attempt intimidate', 'dismiss attempt intimidate mere', 'dismiss attempt intimidate mere mindful', 'dismiss attempt intimidate mere mindful bedside', 'dismiss attempt intimidate mere mindful bedside manner', 'attempt', 'attempt intimidate', 'attempt intimidate mere', 'attempt intimidate mere mindful', 'attempt intimidate mere mindful bedside', 'attempt intimidate mere mindful bedside manner', 'intimidate', 'intimidate mere', 'intimidate mere mindful', 'intimidate mere mindful bedside', 'intimidate mere mindful bedside manner', 'mere', 'mere mindful', 'mere mindful bedside', 'mere mindful bedside manner', 'mindful', 'mindful bedside', 'mindful bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.0923076923076923,0.0
