commentId,comment,classification,comment_processed,word_phrase_list,thing,thing fine,fine,similarity_score,regression_weight
63066,He listens to me and takes the time to explain things for you.,0,listen take time explain thing,"['listen', 'listen take', 'listen take time', 'listen take time explain', 'listen take time explain thing', 'take', 'take time', 'take time explain', 'take time explain thing', 'time', 'time explain', 'time explain thing', 'explain', 'explain thing', 'thing']",1,0,0,0.1111111111111111,0.0
152091,"If someone doesn't understand how you came to your result, don't just repeat the same thing in a more condescending tone, actually HAVE A CONVERSATION.",1,understand come result repeat thing condescend tone actually conversation,"['understand', 'understand come', 'understand come result', 'understand come result repeat', 'understand come result repeat thing', 'understand come result repeat thing condescend', 'understand come result repeat thing condescend tone', 'understand come result repeat thing condescend tone actually', 'understand come result repeat thing condescend tone actually conversation', 'come', 'come result', 'come result repeat', 'come result repeat thing', 'come result repeat thing condescend', 'come result repeat thing condescend tone', 'come result repeat thing condescend tone actually', 'come result repeat thing condescend tone actually conversation', 'result', 'result repeat', 'result repeat thing', 'result repeat thing condescend', 'result repeat thing condescend tone', 'result repeat thing condescend tone actually', 'result repeat thing condescend tone actually conversation', 'repeat', 'repeat thing', 'repeat thing condescend', 'repeat thing condescend tone', 'repeat thing condescend tone actually', 'repeat thing condescend tone actually conversation', 'thing', 'thing condescend', 'thing condescend tone', 'thing condescend tone actually', 'thing condescend tone actually conversation', 'condescend', 'condescend tone', 'condescend tone actually', 'condescend tone actually conversation', 'tone', 'tone actually', 'tone actually conversation', 'actually', 'actually conversation', 'conversation']",1,0,0,0.0416666666666666,0.0
61488,Everything was fine,0,fine,['fine'],0,0,1,0.5,0.0
63250,We get along fine.,0,fine,['fine'],0,0,1,0.5,0.0
91358,"My consultant, Val went over everything with a fine tooth comb!",0,adviser val go fine tooth comb,"['adviser', 'adviser val', 'adviser val go', 'adviser val go fine', 'adviser val go fine tooth', 'adviser val go fine tooth comb', 'val', 'val go', 'val go fine', 'val go fine tooth', 'val go fine tooth comb', 'go', 'go fine', 'go fine tooth', 'go fine tooth comb', 'fine', 'fine tooth', 'fine tooth comb', 'tooth', 'tooth comb', 'comb']",0,0,1,0.0833333333333333,0.0
136237,"I always have a great experience here, even when we are dealing with hard things.",0,great experience deal hard thing,"['great', 'great experience', 'great experience deal', 'great experience deal hard', 'great experience deal hard thing', 'experience', 'experience deal', 'experience deal hard', 'experience deal hard thing', 'deal', 'deal hard', 'deal hard thing', 'hard', 'hard thing', 'thing']",1,0,0,0.1111111111111111,0.0
80415,They didn't help me any thing.,1,help thing,"['help', 'help thing', 'thing']",1,0,0,0.3333333333333333,0.0
170755,but he went back and numbed it and then it was fine.,0,go numb fine,"['go', 'go numb', 'go numb fine', 'numb', 'numb fine', 'fine']",0,0,1,0.2222222222222222,0.0
148154,"If Dr. Caniglia did the right thing initially, he wouldn't have people so pissed off to where they have to vent on Yelp.",1,right thing initially people pass vent yip,"['right', 'right thing', 'right thing initially', 'right thing initially people', 'right thing initially people pass', 'right thing initially people pass vent', 'right thing initially people pass vent yip', 'thing', 'thing initially', 'thing initially people', 'thing initially people pass', 'thing initially people pass vent', 'thing initially people pass vent yip', 'initially', 'initially people', 'initially people pass', 'initially people pass vent', 'initially people pass vent yip', 'people', 'people pass', 'people pass vent', 'people pass vent yip', 'pass', 'pass vent', 'pass vent yip', 'vent', 'vent yip', 'yip']",1,0,0,0.064516129032258,0.0
76180,"He discussed the options with me, never insisting I do one thing or another.",0,discuss option insist thing,"['discuss', 'discuss option', 'discuss option insist', 'discuss option insist thing', 'option', 'option insist', 'option insist thing', 'insist', 'insist thing', 'thing']",1,0,0,0.1538461538461538,0.0
96168,Sometimes things seem to get lost in the shuffle.,1,thing lose scuffle,"['thing', 'thing lose', 'thing lose scuffle', 'lose', 'lose scuffle', 'scuffle']",1,0,0,0.2222222222222222,0.0
102392,You take the time to explain things and Carrie actually cares!,0,time explain thing carry actually care,"['time', 'time explain', 'time explain thing', 'time explain thing carry', 'time explain thing carry actually', 'time explain thing carry actually care', 'explain', 'explain thing', 'explain thing carry', 'explain thing carry actually', 'explain thing carry actually care', 'thing', 'thing carry', 'thing carry actually', 'thing carry actually care', 'carry', 'carry actually', 'carry actually care', 'actually', 'actually care', 'care']",1,0,0,0.0833333333333333,0.0
146559,Things couldn't have gone any better.when I hit the lotto I will be back for more treatments.,0,thing go betterwhen hit motto treatment,"['thing', 'thing go', 'thing go betterwhen', 'thing go betterwhen hit', 'thing go betterwhen hit motto', 'thing go betterwhen hit motto treatment', 'go', 'go betterwhen', 'go betterwhen hit', 'go betterwhen hit motto', 'go betterwhen hit motto treatment', 'betterwhen', 'betterwhen hit', 'betterwhen hit motto', 'betterwhen hit motto treatment', 'hit', 'hit motto', 'hit motto treatment', 'motto', 'motto treatment', 'treatment']",1,0,0,0.0833333333333333,0.0
153047,If you?re going for simple cleaning it?s fine but stay away if you need major work done.,1,go simple clean fine stay away need major work,"['go', 'go simple', 'go simple clean', 'go simple clean fine', 'go simple clean fine stay', 'go simple clean fine stay away', 'go simple clean fine stay away need', 'go simple clean fine stay away need major', 'go simple clean fine stay away need major work', 'simple', 'simple clean', 'simple clean fine', 'simple clean fine stay', 'simple clean fine stay away', 'simple clean fine stay away need', 'simple clean fine stay away need major', 'simple clean fine stay away need major work', 'clean', 'clean fine', 'clean fine stay', 'clean fine stay away', 'clean fine stay away need', 'clean fine stay away need major', 'clean fine stay away need major work', 'fine', 'fine stay', 'fine stay away', 'fine stay away need', 'fine stay away need major', 'fine stay away need major work', 'stay', 'stay away', 'stay away need', 'stay away need major', 'stay away need major work', 'away', 'away need', 'away need major', 'away need major work', 'need', 'need major', 'need major work', 'major', 'major work', 'work']",0,0,1,0.0416666666666666,0.0
103243,Would get my wisdom teeth pulled here again! (that better not even be a thing).,0,wisdom tooth pull good not thing,"['wisdom', 'wisdom tooth', 'wisdom tooth pull', 'wisdom tooth pull good', 'wisdom tooth pull good not', 'wisdom tooth pull good not thing', 'tooth', 'tooth pull', 'tooth pull good', 'tooth pull good not', 'tooth pull good not thing', 'pull', 'pull good', 'pull good not', 'pull good not thing', 'good', 'good not', 'good not thing', 'not', 'not thing', 'thing']",1,0,0,0.0833333333333333,0.0
61443,"Nothing, everything is fine.",0,fine,['fine'],0,0,1,0.5,0.0
142570,She spent almost an hour with me answering questions and explaining things that no other dermatologist has ever done before.,0,spend answer question explain thing no dermatologist,"['spend', 'spend answer', 'spend answer question', 'spend answer question explain', 'spend answer question explain thing', 'spend answer question explain thing no', 'spend answer question explain thing no dermatologist', 'answer', 'answer question', 'answer question explain', 'answer question explain thing', 'answer question explain thing no', 'answer question explain thing no dermatologist', 'question', 'question explain', 'question explain thing', 'question explain thing no', 'question explain thing no dermatologist', 'explain', 'explain thing', 'explain thing no', 'explain thing no dermatologist', 'thing', 'thing no', 'thing no dermatologist', 'no', 'no dermatologist', 'dermatologist']",1,0,0,0.064516129032258,0.0
140981,and everything is fine. 2-3 weeks later I have more bone/molar fragments trying to come through my top gums and they are really hurting.,1,fine bonemolar fragment try come gum hurt,"['fine', 'fine bonemolar', 'fine bonemolar fragment', 'fine bonemolar fragment try', 'fine bonemolar fragment try come', 'fine bonemolar fragment try come gum', 'fine bonemolar fragment try come gum hurt', 'bonemolar', 'bonemolar fragment', 'bonemolar fragment try', 'bonemolar fragment try come', 'bonemolar fragment try come gum', 'bonemolar fragment try come gum hurt', 'fragment', 'fragment try', 'fragment try come', 'fragment try come gum', 'fragment try come gum hurt', 'try', 'try come', 'try come gum', 'try come gum hurt', 'come', 'come gum', 'come gum hurt', 'gum', 'gum hurt', 'hurt']",0,0,1,0.064516129032258,0.0
84992,so sweet always talks in a way to understand things.,0,sweet talk way understand thing,"['sweet', 'sweet talk', 'sweet talk way', 'sweet talk way understand', 'sweet talk way understand thing', 'talk', 'talk way', 'talk way understand', 'talk way understand thing', 'way', 'way understand', 'way understand thing', 'understand', 'understand thing', 'thing']",1,0,0,0.1111111111111111,0.0
103024,Going to the Woolfson Eye Institute was one of the best things I did for myself.,0,go woodson eye institute good thing,"['go', 'go woodson', 'go woodson eye', 'go woodson eye institute', 'go woodson eye institute good', 'go woodson eye institute good thing', 'woodson', 'woodson eye', 'woodson eye institute', 'woodson eye institute good', 'woodson eye institute good thing', 'eye', 'eye institute', 'eye institute good', 'eye institute good thing', 'institute', 'institute good', 'institute good thing', 'good', 'good thing', 'thing']",1,0,0,0.0833333333333333,0.0
