commentId,comment,classification,comment_processed,word_phrase_list,ask,ask question,question,question question,question answer,answer,answer single,single,similarity_score,regression_weight
131868,"On his social media, he provides great details and answers",0,social medium provide great detail answer,"['social', 'social medium', 'social medium provide', 'social medium provide great', 'social medium provide great detail', 'social medium provide great detail answer', 'medium', 'medium provide', 'medium provide great', 'medium provide great detail', 'medium provide great detail answer', 'provide', 'provide great', 'provide great detail', 'provide great detail answer', 'great', 'great detail', 'great detail answer', 'detail', 'detail answer', 'answer']",0,0,0,0,0,1,0,0,0.0555555555555555,0.0
143425,I?ve personally sent 7 maybe more patients to him and every single patient has been beyond happy with their results!,0,personally send possibly patient single patient happy result,"['personally', 'personally send', 'personally send possibly', 'personally send possibly patient', 'personally send possibly patient single', 'personally send possibly patient single patient', 'personally send possibly patient single patient happy', 'personally send possibly patient single patient happy result', 'send', 'send possibly', 'send possibly patient', 'send possibly patient single', 'send possibly patient single patient', 'send possibly patient single patient happy', 'send possibly patient single patient happy result', 'possibly', 'possibly patient', 'possibly patient single', 'possibly patient single patient', 'possibly patient single patient happy', 'possibly patient single patient happy result', 'patient', 'patient single', 'patient single patient', 'patient single patient happy', 'patient single patient happy result', 'single', 'single patient', 'single patient happy', 'single patient happy result', 'patient', 'patient happy', 'patient happy result', 'happy', 'happy result', 'result']",0,0,0,0,0,0,0,1,0.0392156862745098,0.0
114127,Recommend a better secretary to answer the lines.,1,recommend good secretary answer line,"['recommend', 'recommend good', 'recommend good secretary', 'recommend good secretary answer', 'recommend good secretary answer line', 'good', 'good secretary', 'good secretary answer', 'good secretary answer line', 'secretary', 'secretary answer', 'secretary answer line', 'answer', 'answer line', 'line']",0,0,0,0,0,1,0,0,0.0666666666666666,0.0
140889,"When I had concerns or questions, there was always someone there to talk to.",0,concern question talk,"['concern', 'concern question', 'concern question talk', 'question', 'question talk', 'talk']",0,0,1,0,0,0,0,0,0.0952380952380952,0.0
129285,I am a single mother and work hard for my money this is ridiculous .,1,single mother work hard money ridiculous,"['single', 'single mother', 'single mother work', 'single mother work hard', 'single mother work hard money', 'single mother work hard money ridiculous', 'mother', 'mother work', 'mother work hard', 'mother work hard money', 'mother work hard money ridiculous', 'work', 'work hard', 'work hard money', 'work hard money ridiculous', 'hard', 'hard money', 'hard money ridiculous', 'money', 'money ridiculous', 'ridiculous']",0,0,0,0,0,0,0,1,0.0555555555555555,0.0
85966,My breast are exactly what I asked,0,breast precisely ask,"['breast', 'breast precisely', 'breast precisely ask', 'precisely', 'precisely ask', 'ask']",1,0,0,0,0,0,0,0,0.0952380952380952,0.0
121259,"Everything I could ask for, Jessica is so sweet and smart.",0,ask sweet smart,"['ask', 'ask sweet', 'ask sweet smart', 'sweet', 'sweet smart', 'smart']",1,0,0,0,0,0,0,0,0.0952380952380952,0.0
123844,"After he told me my options about my knee, I asked him about the tumor.",0,tell option knee ask tumor,"['tell', 'tell option', 'tell option knee', 'tell option knee ask', 'tell option knee ask tumor', 'option', 'option knee', 'option knee ask', 'option knee ask tumor', 'knee', 'knee ask', 'knee ask tumor', 'ask', 'ask tumor', 'tumor']",1,0,0,0,0,0,0,0,0.0666666666666666,0.0
70893,I just feel like they don't ask enough questions.,1,feel like ask question,"['feel', 'feel like', 'feel like ask', 'feel like ask question', 'like', 'like ask', 'like ask question', 'ask', 'ask question', 'question']",1,1,1,0,0,0,0,0,0.24,0.0
124386,Dr Mendieta is a very busy man but he was always reachable to answer questions.,0,busy man clear answer question,"['busy', 'busy man', 'busy man clear', 'busy man clear answer', 'busy man clear answer question', 'man', 'man clear', 'man clear answer', 'man clear answer question', 'clear', 'clear answer', 'clear answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.1333333333333333,0.0
146400,I go in the girls answer any of my questions.The office is always,0,girl answer questionsthe office,"['girl', 'girl answer', 'girl answer questionsthe', 'girl answer questionsthe office', 'answer', 'answer questionsthe', 'answer questionsthe office', 'questionsthe', 'questionsthe office', 'office']",0,0,0,0,0,1,0,0,0.08,0.0
170051,"and open the door to leave, then he ask if I had any question and I left.",1,open door leave ask question leave,"['open', 'open door', 'open door leave', 'open door leave ask', 'open door leave ask question', 'open door leave ask question leave', 'door', 'door leave', 'door leave ask', 'door leave ask question', 'door leave ask question leave', 'leave', 'leave ask', 'leave ask question', 'leave ask question leave', 'ask', 'ask question', 'ask question leave', 'question', 'question leave', 'leave']",1,1,1,0,0,0,0,0,0.1666666666666666,0.0
63416,"I always get the correct answers, no matter what my questions are.",0,correct answer no matter question,"['correct', 'correct answer', 'correct answer no', 'correct answer no matter', 'correct answer no matter question', 'answer', 'answer no', 'answer no matter', 'answer no matter question', 'no', 'no matter', 'no matter question', 'matter', 'matter question', 'question']",0,0,1,0,0,1,0,0,0.1333333333333333,0.0
104930,I had to do all of the asking to figure out and understand procedures vs. them just going ahead,1,ask figure understand procedure v go ahead,"['ask', 'ask figure', 'ask figure understand', 'ask figure understand procedure', 'ask figure understand procedure v', 'ask figure understand procedure v go', 'ask figure understand procedure v go ahead', 'figure', 'figure understand', 'figure understand procedure', 'figure understand procedure v', 'figure understand procedure v go', 'figure understand procedure v go ahead', 'understand', 'understand procedure', 'understand procedure v', 'understand procedure v go', 'understand procedure v go ahead', 'procedure', 'procedure v', 'procedure v go', 'procedure v go ahead', 'v', 'v go', 'v go ahead', 'go', 'go ahead', 'ahead']",1,0,0,0,0,0,0,0,0.0465116279069767,0.0
173081,"and answered all questions, i feel confident that he will beyond satisfy my wants and needs for the surgery",0,answer question feel confident satisfy want need surgery,"['answer', 'answer question', 'answer question feel', 'answer question feel confident', 'answer question feel confident satisfy', 'answer question feel confident satisfy want', 'answer question feel confident satisfy want need', 'answer question feel confident satisfy want need surgery', 'question', 'question feel', 'question feel confident', 'question feel confident satisfy', 'question feel confident satisfy want', 'question feel confident satisfy want need', 'question feel confident satisfy want need surgery', 'feel', 'feel confident', 'feel confident satisfy', 'feel confident satisfy want', 'feel confident satisfy want need', 'feel confident satisfy want need surgery', 'confident', 'confident satisfy', 'confident satisfy want', 'confident satisfy want need', 'confident satisfy want need surgery', 'satisfy', 'satisfy want', 'satisfy want need', 'satisfy want need surgery', 'want', 'want need', 'want need surgery', 'need', 'need surgery', 'surgery']",0,0,1,0,0,1,0,0,0.0784313725490196,0.0
182196,and they're answering was okay we'll have you after 2 months and get you,1,answer okay,"['answer', 'answer okay', 'okay']",0,0,0,0,0,1,0,0,0.1111111111111111,0.0
102820,Could not ask for anything better.,0,not ask good,"['not', 'not ask', 'not ask good', 'ask', 'ask good', 'good']",1,0,0,0,0,0,0,0,0.0952380952380952,0.0
170509,"He came in super abruptly, fist bumped me and said hi and asked what was going on.",1,come super abruptly fist bump say hello ask go,"['come', 'come super', 'come super abruptly', 'come super abruptly fist', 'come super abruptly fist bump', 'come super abruptly fist bump say', 'come super abruptly fist bump say hello', 'come super abruptly fist bump say hello ask', 'come super abruptly fist bump say hello ask go', 'super', 'super abruptly', 'super abruptly fist', 'super abruptly fist bump', 'super abruptly fist bump say', 'super abruptly fist bump say hello', 'super abruptly fist bump say hello ask', 'super abruptly fist bump say hello ask go', 'abruptly', 'abruptly fist', 'abruptly fist bump', 'abruptly fist bump say', 'abruptly fist bump say hello', 'abruptly fist bump say hello ask', 'abruptly fist bump say hello ask go', 'fist', 'fist bump', 'fist bump say', 'fist bump say hello', 'fist bump say hello ask', 'fist bump say hello ask go', 'bump', 'bump say', 'bump say hello', 'bump say hello ask', 'bump say hello ask go', 'say', 'say hello', 'say hello ask', 'say hello ask go', 'hello', 'hello ask', 'hello ask go', 'ask', 'ask go', 'go']",1,0,0,0,0,0,0,0,0.0333333333333333,0.0
