commentId,comment,classification,comment_processed,word_phrase_list,regret,regret trust,regret trust procedure,trust,trust procedure,procedure,similarity_score
93734,"and we wanted the new glaucoma procedure called Canaloplasty, no pain, quick recovery, no more glaucoma drops, Dr. Almallah was great, strongly recommend.",0,want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend,"['want', 'want new', 'want new glaucoma', 'want new glaucoma procedure', 'want new glaucoma procedure call', 'want new glaucoma procedure call canaloplasty', 'want new glaucoma procedure call canaloplasty pain', 'want new glaucoma procedure call canaloplasty pain quick', 'want new glaucoma procedure call canaloplasty pain quick recovery', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'new', 'new glaucoma', 'new glaucoma procedure', 'new glaucoma procedure call', 'new glaucoma procedure call canaloplasty', 'new glaucoma procedure call canaloplasty pain', 'new glaucoma procedure call canaloplasty pain quick', 'new glaucoma procedure call canaloplasty pain quick recovery', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'glaucoma', 'glaucoma procedure', 'glaucoma procedure call', 'glaucoma procedure call canaloplasty', 'glaucoma procedure call canaloplasty pain', 'glaucoma procedure call canaloplasty pain quick', 'glaucoma procedure call canaloplasty pain quick recovery', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'procedure', 'procedure call', 'procedure call canaloplasty', 'procedure call canaloplasty pain', 'procedure call canaloplasty pain quick', 'procedure call canaloplasty pain quick recovery', 'procedure call canaloplasty pain quick recovery glaucoma', 'procedure call canaloplasty pain quick recovery glaucoma drop', 'procedure call canaloplasty pain quick recovery glaucoma drop great', 'procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'call', 'call canaloplasty', 'call canaloplasty pain', 'call canaloplasty pain quick', 'call canaloplasty pain quick recovery', 'call canaloplasty pain quick recovery glaucoma', 'call canaloplasty pain quick recovery glaucoma drop', 'call canaloplasty pain quick recovery glaucoma drop great', 'call canaloplasty pain quick recovery glaucoma drop great strongly', 'call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'canaloplasty', 'canaloplasty pain', 'canaloplasty pain quick', 'canaloplasty pain quick recovery', 'canaloplasty pain quick recovery glaucoma', 'canaloplasty pain quick recovery glaucoma drop', 'canaloplasty pain quick recovery glaucoma drop great', 'canaloplasty pain quick recovery glaucoma drop great strongly', 'canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'pain', 'pain quick', 'pain quick recovery', 'pain quick recovery glaucoma', 'pain quick recovery glaucoma drop', 'pain quick recovery glaucoma drop great', 'pain quick recovery glaucoma drop great strongly', 'pain quick recovery glaucoma drop great strongly recommend', 'quick', 'quick recovery', 'quick recovery glaucoma', 'quick recovery glaucoma drop', 'quick recovery glaucoma drop great', 'quick recovery glaucoma drop great strongly', 'quick recovery glaucoma drop great strongly recommend', 'recovery', 'recovery glaucoma', 'recovery glaucoma drop', 'recovery glaucoma drop great', 'recovery glaucoma drop great strongly', 'recovery glaucoma drop great strongly recommend', 'glaucoma', 'glaucoma drop', 'glaucoma drop great', 'glaucoma drop great strongly', 'glaucoma drop great strongly recommend', 'drop', 'drop great', 'drop great strongly', 'drop great strongly recommend', 'great', 'great strongly', 'great strongly recommend', 'strongly', 'strongly recommend', 'recommend']",0,0,0,0,0,1,0.2857142857142857
177679,"and 1 month into my procedure I can see why, the proof is in the waistline he sculpted!",0,month procedure proof whistle sculptor,"['month', 'month procedure', 'month procedure proof', 'month procedure proof whistle', 'month procedure proof whistle sculptor', 'procedure', 'procedure proof', 'procedure proof whistle', 'procedure proof whistle sculptor', 'proof', 'proof whistle', 'proof whistle sculptor', 'whistle', 'whistle sculptor', 'sculptor']",0,0,0,0,0,1,0.2857142857142857
91308,"I leave it all up to her, that's how much I trust her!!",0,leave s trust,"['leave', 'leave s', 'leave s trust', 's', 's trust', 'trust']",0,0,0,1,0,0,0.2857142857142857
152476,"If you are in the NYC area and thinking about having an aesthetic procedure done- run, don't walk to see Nurse Heather!!",0,new york area think have aesthetic procedure run walk nurse heather,"['new', 'new york', 'new york area', 'new york area think', 'new york area think have', 'new york area think have aesthetic', 'new york area think have aesthetic procedure', 'new york area think have aesthetic procedure run', 'new york area think have aesthetic procedure run walk', 'new york area think have aesthetic procedure run walk nurse', 'new york area think have aesthetic procedure run walk nurse heather', 'york', 'york area', 'york area think', 'york area think have', 'york area think have aesthetic', 'york area think have aesthetic procedure', 'york area think have aesthetic procedure run', 'york area think have aesthetic procedure run walk', 'york area think have aesthetic procedure run walk nurse', 'york area think have aesthetic procedure run walk nurse heather', 'area', 'area think', 'area think have', 'area think have aesthetic', 'area think have aesthetic procedure', 'area think have aesthetic procedure run', 'area think have aesthetic procedure run walk', 'area think have aesthetic procedure run walk nurse', 'area think have aesthetic procedure run walk nurse heather', 'think', 'think have', 'think have aesthetic', 'think have aesthetic procedure', 'think have aesthetic procedure run', 'think have aesthetic procedure run walk', 'think have aesthetic procedure run walk nurse', 'think have aesthetic procedure run walk nurse heather', 'have', 'have aesthetic', 'have aesthetic procedure', 'have aesthetic procedure run', 'have aesthetic procedure run walk', 'have aesthetic procedure run walk nurse', 'have aesthetic procedure run walk nurse heather', 'aesthetic', 'aesthetic procedure', 'aesthetic procedure run', 'aesthetic procedure run walk', 'aesthetic procedure run walk nurse', 'aesthetic procedure run walk nurse heather', 'procedure', 'procedure run', 'procedure run walk', 'procedure run walk nurse', 'procedure run walk nurse heather', 'run', 'run walk', 'run walk nurse', 'run walk nurse heather', 'walk', 'walk nurse', 'walk nurse heather', 'nurse', 'nurse heather', 'heather']",0,0,0,0,0,1,0.2857142857142857
97303,and made me feel like what I wanted was extremely possible which made me fully trust him.,0,feel like want extremely possible fully trust,"['feel', 'feel like', 'feel like want', 'feel like want extremely', 'feel like want extremely possible', 'feel like want extremely possible fully', 'feel like want extremely possible fully trust', 'like', 'like want', 'like want extremely', 'like want extremely possible', 'like want extremely possible fully', 'like want extremely possible fully trust', 'want', 'want extremely', 'want extremely possible', 'want extremely possible fully', 'want extremely possible fully trust', 'extremely', 'extremely possible', 'extremely possible fully', 'extremely possible fully trust', 'possible', 'possible fully', 'possible fully trust', 'fully', 'fully trust', 'trust']",0,0,0,1,0,0,0.2857142857142857
109062,"I will now have to spend more money, more down time, more recovery time in order to get the procedure done right.",1,spend money time recovery time order procedure right,"['spend', 'spend money', 'spend money time', 'spend money time recovery', 'spend money time recovery time', 'spend money time recovery time order', 'spend money time recovery time order procedure', 'spend money time recovery time order procedure right', 'money', 'money time', 'money time recovery', 'money time recovery time', 'money time recovery time order', 'money time recovery time order procedure', 'money time recovery time order procedure right', 'time', 'time recovery', 'time recovery time', 'time recovery time order', 'time recovery time order procedure', 'time recovery time order procedure right', 'recovery', 'recovery time', 'recovery time order', 'recovery time order procedure', 'recovery time order procedure right', 'time', 'time order', 'time order procedure', 'time order procedure right', 'order', 'order procedure', 'order procedure right', 'procedure', 'procedure right', 'right']",0,0,0,0,0,1,0.2857142857142857
68388,have scheduled the surgery and eagerly awaiting my procedures.,0,schedule surgery eagerly expect procedure,"['schedule', 'schedule surgery', 'schedule surgery eagerly', 'schedule surgery eagerly expect', 'schedule surgery eagerly expect procedure', 'surgery', 'surgery eagerly', 'surgery eagerly expect', 'surgery eagerly expect procedure', 'eagerly', 'eagerly expect', 'eagerly expect procedure', 'expect', 'expect procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
87333,"They were compassionate, kept me informed on all aspects of my procedure,",0,compassionate keep inform aspect procedure,"['compassionate', 'compassionate keep', 'compassionate keep inform', 'compassionate keep inform aspect', 'compassionate keep inform aspect procedure', 'keep', 'keep inform', 'keep inform aspect', 'keep inform aspect procedure', 'inform', 'inform aspect', 'inform aspect procedure', 'aspect', 'aspect procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
100296,This man does not understand that patients do not want extra surprise procedures done to them.,1,man understand patient want extra surprise procedure,"['man', 'man understand', 'man understand patient', 'man understand patient want', 'man understand patient want extra', 'man understand patient want extra surprise', 'man understand patient want extra surprise procedure', 'understand', 'understand patient', 'understand patient want', 'understand patient want extra', 'understand patient want extra surprise', 'understand patient want extra surprise procedure', 'patient', 'patient want', 'patient want extra', 'patient want extra surprise', 'patient want extra surprise procedure', 'want', 'want extra', 'want extra surprise', 'want extra surprise procedure', 'extra', 'extra surprise', 'extra surprise procedure', 'surprise', 'surprise procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
114090,"so glad I was able to do my procedure through doctor Schlesinger, there's no other doctor I would've wanted to experience this journey with.",0,glad able procedure doctor schlesinger s doctor ve want experience journey,"['glad', 'glad able', 'glad able procedure', 'glad able procedure doctor', 'glad able procedure doctor schlesinger', 'glad able procedure doctor schlesinger s', 'glad able procedure doctor schlesinger s doctor', 'glad able procedure doctor schlesinger s doctor ve', 'glad able procedure doctor schlesinger s doctor ve want', 'glad able procedure doctor schlesinger s doctor ve want experience', 'glad able procedure doctor schlesinger s doctor ve want experience journey', 'able', 'able procedure', 'able procedure doctor', 'able procedure doctor schlesinger', 'able procedure doctor schlesinger s', 'able procedure doctor schlesinger s doctor', 'able procedure doctor schlesinger s doctor ve', 'able procedure doctor schlesinger s doctor ve want', 'able procedure doctor schlesinger s doctor ve want experience', 'able procedure doctor schlesinger s doctor ve want experience journey', 'procedure', 'procedure doctor', 'procedure doctor schlesinger', 'procedure doctor schlesinger s', 'procedure doctor schlesinger s doctor', 'procedure doctor schlesinger s doctor ve', 'procedure doctor schlesinger s doctor ve want', 'procedure doctor schlesinger s doctor ve want experience', 'procedure doctor schlesinger s doctor ve want experience journey', 'doctor', 'doctor schlesinger', 'doctor schlesinger s', 'doctor schlesinger s doctor', 'doctor schlesinger s doctor ve', 'doctor schlesinger s doctor ve want', 'doctor schlesinger s doctor ve want experience', 'doctor schlesinger s doctor ve want experience journey', 'schlesinger', 'schlesinger s', 'schlesinger s doctor', 'schlesinger s doctor ve', 'schlesinger s doctor ve want', 'schlesinger s doctor ve want experience', 'schlesinger s doctor ve want experience journey', 's', 's doctor', 's doctor ve', 's doctor ve want', 's doctor ve want experience', 's doctor ve want experience journey', 'doctor', 'doctor ve', 'doctor ve want', 'doctor ve want experience', 'doctor ve want experience journey', 've', 've want', 've want experience', 've want experience journey', 'want', 'want experience', 'want experience journey', 'experience', 'experience journey', 'journey']",0,0,0,0,0,1,0.2857142857142857
