commentId,comment,classification,comment_processed,word_phrase_list,deal,deal staff,staff,similarity_score
187075,Absolutely worst front desk staff Miriam informed us of no children allowed we said that was fine we understood,1,absolutely bad desk staff miriam inform child allow say fine understand,"['absolutely', 'absolutely bad', 'absolutely bad desk', 'absolutely bad desk staff', 'absolutely bad desk staff miriam', 'absolutely bad desk staff miriam inform', 'absolutely bad desk staff miriam inform child', 'absolutely bad desk staff miriam inform child allow', 'absolutely bad desk staff miriam inform child allow say', 'absolutely bad desk staff miriam inform child allow say fine', 'absolutely bad desk staff miriam inform child allow say fine understand', 'bad', 'bad desk', 'bad desk staff', 'bad desk staff miriam', 'bad desk staff miriam inform', 'bad desk staff miriam inform child', 'bad desk staff miriam inform child allow', 'bad desk staff miriam inform child allow say', 'bad desk staff miriam inform child allow say fine', 'bad desk staff miriam inform child allow say fine understand', 'desk', 'desk staff', 'desk staff miriam', 'desk staff miriam inform', 'desk staff miriam inform child', 'desk staff miriam inform child allow', 'desk staff miriam inform child allow say', 'desk staff miriam inform child allow say fine', 'desk staff miriam inform child allow say fine understand', 'staff', 'staff miriam', 'staff miriam inform', 'staff miriam inform child', 'staff miriam inform child allow', 'staff miriam inform child allow say', 'staff miriam inform child allow say fine', 'staff miriam inform child allow say fine understand', 'miriam', 'miriam inform', 'miriam inform child', 'miriam inform child allow', 'miriam inform child allow say', 'miriam inform child allow say fine', 'miriam inform child allow say fine understand', 'inform', 'inform child', 'inform child allow', 'inform child allow say', 'inform child allow say fine', 'inform child allow say fine understand', 'child', 'child allow', 'child allow say', 'child allow say fine', 'child allow say fine understand', 'allow', 'allow say', 'allow say fine', 'allow say fine understand', 'say', 'say fine', 'say fine understand', 'fine', 'fine understand', 'understand']",0,0,1,0.5
100507,Dr. Machida and staff were great!,0,staff great,"['staff', 'staff great', 'great']",0,0,1,0.5
149152,Front desk staff Antonella is very articulate and Caring.,0,desk staff antonella articulate dare,"['desk', 'desk staff', 'desk staff antonella', 'desk staff antonella articulate', 'desk staff antonella articulate dare', 'staff', 'staff antonella', 'staff antonella articulate', 'staff antonella articulate dare', 'antonella', 'antonella articulate', 'antonella articulate dare', 'articulate', 'articulate dare', 'dare']",0,0,1,0.5
111393,the kind staff (helpful staff who has worked with me and my finances) at the front desk.,0,kind staff helpful staff work finance desk,"['kind', 'kind staff', 'kind staff helpful', 'kind staff helpful staff', 'kind staff helpful staff work', 'kind staff helpful staff work finance', 'kind staff helpful staff work finance desk', 'staff', 'staff helpful', 'staff helpful staff', 'staff helpful staff work', 'staff helpful staff work finance', 'staff helpful staff work finance desk', 'helpful', 'helpful staff', 'helpful staff work', 'helpful staff work finance', 'helpful staff work finance desk', 'staff', 'staff work', 'staff work finance', 'staff work finance desk', 'work', 'work finance', 'work finance desk', 'finance', 'finance desk', 'desk']",0,0,1,0.5
90809,Dr. Segal and every staff member made sure to go above and beyond to give me the best LASIK experience.,0,staff member sure good experience,"['staff', 'staff member', 'staff member sure', 'staff member sure good', 'staff member sure good experience', 'member', 'member sure', 'member sure good', 'member sure good experience', 'sure', 'sure good', 'sure good experience', 'good', 'good experience', 'experience']",0,0,1,0.5
189915,I love the staff and especially the front desk!,0,love staff especially desk,"['love', 'love staff', 'love staff especially', 'love staff especially desk', 'staff', 'staff especially', 'staff especially desk', 'especially', 'especially desk', 'desk']",0,0,1,0.5
154123,Dr.Kalidas began with extensive testing that explained many symptoms and problems I had been dealing with for years.,0,drkalidas begin extensive test explain symptom problem deal,"['drkalidas', 'drkalidas begin', 'drkalidas begin extensive', 'drkalidas begin extensive test', 'drkalidas begin extensive test explain', 'drkalidas begin extensive test explain symptom', 'drkalidas begin extensive test explain symptom problem', 'drkalidas begin extensive test explain symptom problem deal', 'begin', 'begin extensive', 'begin extensive test', 'begin extensive test explain', 'begin extensive test explain symptom', 'begin extensive test explain symptom problem', 'begin extensive test explain symptom problem deal', 'extensive', 'extensive test', 'extensive test explain', 'extensive test explain symptom', 'extensive test explain symptom problem', 'extensive test explain symptom problem deal', 'test', 'test explain', 'test explain symptom', 'test explain symptom problem', 'test explain symptom problem deal', 'explain', 'explain symptom', 'explain symptom problem', 'explain symptom problem deal', 'symptom', 'symptom problem', 'symptom problem deal', 'problem', 'problem deal', 'deal']",1,0,0,0.5
156590,"Remember, the pictures below represent the work that he and his staff continue to try and convince me that it looks good.",1,remember picture represent work staff continue try convert look good,"['remember', 'remember picture', 'remember picture represent', 'remember picture represent work', 'remember picture represent work staff', 'remember picture represent work staff continue', 'remember picture represent work staff continue try', 'remember picture represent work staff continue try convert', 'remember picture represent work staff continue try convert look', 'remember picture represent work staff continue try convert look good', 'picture', 'picture represent', 'picture represent work', 'picture represent work staff', 'picture represent work staff continue', 'picture represent work staff continue try', 'picture represent work staff continue try convert', 'picture represent work staff continue try convert look', 'picture represent work staff continue try convert look good', 'represent', 'represent work', 'represent work staff', 'represent work staff continue', 'represent work staff continue try', 'represent work staff continue try convert', 'represent work staff continue try convert look', 'represent work staff continue try convert look good', 'work', 'work staff', 'work staff continue', 'work staff continue try', 'work staff continue try convert', 'work staff continue try convert look', 'work staff continue try convert look good', 'staff', 'staff continue', 'staff continue try', 'staff continue try convert', 'staff continue try convert look', 'staff continue try convert look good', 'continue', 'continue try', 'continue try convert', 'continue try convert look', 'continue try convert look good', 'try', 'try convert', 'try convert look', 'try convert look good', 'convert', 'convert look', 'convert look good', 'look', 'look good', 'good']",0,0,1,0.5
104250,and I trust Dr Lam and his staff completely!,0,trust dr staff completely,"['trust', 'trust dr', 'trust dr staff', 'trust dr staff completely', 'dr', 'dr staff', 'dr staff completely', 'staff', 'staff completely', 'completely']",0,0,1,0.5
82317,Friendly staff,0,friendly staff,"['friendly', 'friendly staff', 'staff']",0,0,1,0.5
133309,Dr. Sarosy and his staff will not disappoint.    5 star,0,staff disappoint star,"['staff', 'staff disappoint', 'staff disappoint star', 'disappoint', 'disappoint star', 'star']",0,0,1,0.5
83209,The staff was very attentive to my apprehensions about surgery,0,staff attentive apprehension surgery,"['staff', 'staff attentive', 'staff attentive apprehension', 'staff attentive apprehension surgery', 'attentive', 'attentive apprehension', 'attentive apprehension surgery', 'apprehension', 'apprehension surgery', 'surgery']",0,0,1,0.5
126902,"Apparently, the office hours have changed but no communication within their staff, patients, call center occured.",1,apparently office hour change communication staff patient center occur,"['apparently', 'apparently office', 'apparently office hour', 'apparently office hour change', 'apparently office hour change communication', 'apparently office hour change communication staff', 'apparently office hour change communication staff patient', 'apparently office hour change communication staff patient center', 'apparently office hour change communication staff patient center occur', 'office', 'office hour', 'office hour change', 'office hour change communication', 'office hour change communication staff', 'office hour change communication staff patient', 'office hour change communication staff patient center', 'office hour change communication staff patient center occur', 'hour', 'hour change', 'hour change communication', 'hour change communication staff', 'hour change communication staff patient', 'hour change communication staff patient center', 'hour change communication staff patient center occur', 'change', 'change communication', 'change communication staff', 'change communication staff patient', 'change communication staff patient center', 'change communication staff patient center occur', 'communication', 'communication staff', 'communication staff patient', 'communication staff patient center', 'communication staff patient center occur', 'staff', 'staff patient', 'staff patient center', 'staff patient center occur', 'patient', 'patient center', 'patient center occur', 'center', 'center occur', 'occur']",0,0,1,0.5
