commentId,comment,classification,comment_processed,word_phrase_list,happily,happily recommend,recommend,canal,nose,nose job,job,similarity_score
185354,I would not recommend her to anyone for the way she treats her patients.,1,recommend way treat patient,"['recommend', 'recommend way', 'recommend way treat', 'recommend way treat patient', 'way', 'way treat', 'way treat patient', 'treat', 'treat patient', 'patient']",0,0,1,0,0,0,0,0.08196721311475409
99549,I would highly recommend to any one looking to have any kind of plastic surgery .,0,highly recommend look kind plastic surgery,"['highly', 'highly recommend', 'highly recommend look', 'highly recommend look kind', 'highly recommend look kind plastic', 'highly recommend look kind plastic surgery', 'recommend', 'recommend look', 'recommend look kind', 'recommend look kind plastic', 'recommend look kind plastic surgery', 'look', 'look kind', 'look kind plastic', 'look kind plastic surgery', 'kind', 'kind plastic', 'kind plastic surgery', 'plastic', 'plastic surgery', 'surgery']",0,0,1,0,0,0,0,0.08196721311475409
84732,and do a good job.I will come here every time.,0,good job come time,"['good', 'good job', 'good job come', 'good job come time', 'job', 'job come', 'job come time', 'come', 'come time', 'time']",0,0,0,0,0,0,1,0.08196721311475409
134809,Dr. Moyer did a superb job on my neck with a cervical decompression.,0,superb job neck cervical compression,"['superb', 'superb job', 'superb job neck', 'superb job neck cervical', 'superb job neck cervical compression', 'job', 'job neck', 'job neck cervical', 'job neck cervical compression', 'neck', 'neck cervical', 'neck cervical compression', 'cervical', 'cervical compression', 'compression']",0,0,0,0,0,0,1,0.08196721311475409
176749,Had a nose surgery with Kotoske a few years back and he left me incredibly scarred.,1,nose surgery kotoske leave incredibly scarred,"['nose', 'nose surgery', 'nose surgery kotoske', 'nose surgery kotoske leave', 'nose surgery kotoske leave incredibly', 'nose surgery kotoske leave incredibly scarred', 'surgery', 'surgery kotoske', 'surgery kotoske leave', 'surgery kotoske leave incredibly', 'surgery kotoske leave incredibly scarred', 'kotoske', 'kotoske leave', 'kotoske leave incredibly', 'kotoske leave incredibly scarred', 'leave', 'leave incredibly', 'leave incredibly scarred', 'incredibly', 'incredibly scarred', 'scarred']",0,0,0,0,1,0,0,0.08196721311475409
121263,"Don't recommend Dr. Sarosy for Cellfina treatment, he doesn't have the experience or knowledge.",1,recommend dr arise cellfina treatment experience cognition,"['recommend', 'recommend dr', 'recommend dr arise', 'recommend dr arise cellfina', 'recommend dr arise cellfina treatment', 'recommend dr arise cellfina treatment experience', 'recommend dr arise cellfina treatment experience cognition', 'dr', 'dr arise', 'dr arise cellfina', 'dr arise cellfina treatment', 'dr arise cellfina treatment experience', 'dr arise cellfina treatment experience cognition', 'arise', 'arise cellfina', 'arise cellfina treatment', 'arise cellfina treatment experience', 'arise cellfina treatment experience cognition', 'cellfina', 'cellfina treatment', 'cellfina treatment experience', 'cellfina treatment experience cognition', 'treatment', 'treatment experience', 'treatment experience cognition', 'experience', 'experience cognition', 'cognition']",0,0,1,0,0,0,0,0.08196721311475409
149002,"The filler created more under eye bags because of poor placement, dark circles and a concave next to my nose.",1,filler create eye bag poor placement dark circle concave nose,"['filler', 'filler create', 'filler create eye', 'filler create eye bag', 'filler create eye bag poor', 'filler create eye bag poor placement', 'filler create eye bag poor placement dark', 'filler create eye bag poor placement dark circle', 'filler create eye bag poor placement dark circle concave', 'filler create eye bag poor placement dark circle concave nose', 'create', 'create eye', 'create eye bag', 'create eye bag poor', 'create eye bag poor placement', 'create eye bag poor placement dark', 'create eye bag poor placement dark circle', 'create eye bag poor placement dark circle concave', 'create eye bag poor placement dark circle concave nose', 'eye', 'eye bag', 'eye bag poor', 'eye bag poor placement', 'eye bag poor placement dark', 'eye bag poor placement dark circle', 'eye bag poor placement dark circle concave', 'eye bag poor placement dark circle concave nose', 'bag', 'bag poor', 'bag poor placement', 'bag poor placement dark', 'bag poor placement dark circle', 'bag poor placement dark circle concave', 'bag poor placement dark circle concave nose', 'poor', 'poor placement', 'poor placement dark', 'poor placement dark circle', 'poor placement dark circle concave', 'poor placement dark circle concave nose', 'placement', 'placement dark', 'placement dark circle', 'placement dark circle concave', 'placement dark circle concave nose', 'dark', 'dark circle', 'dark circle concave', 'dark circle concave nose', 'circle', 'circle concave', 'circle concave nose', 'concave', 'concave nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
171481,Should have gone elsewhere after a file was left in my canal during my first procedure here.,1,go file leave canal procedure,"['go', 'go file', 'go file leave', 'go file leave canal', 'go file leave canal procedure', 'file', 'file leave', 'file leave canal', 'file leave canal procedure', 'leave', 'leave canal', 'leave canal procedure', 'canal', 'canal procedure', 'procedure']",0,0,0,1,0,0,0,0.08196721311475409
178384,I have recommended his expertise to several others seeking help and a second opinion.,0,recommend expertness seek help opinion,"['recommend', 'recommend expertness', 'recommend expertness seek', 'recommend expertness seek help', 'recommend expertness seek help opinion', 'expertness', 'expertness seek', 'expertness seek help', 'expertness seek help opinion', 'seek', 'seek help', 'seek help opinion', 'help', 'help opinion', 'opinion']",0,0,1,0,0,0,0,0.08196721311475409
134699,"When he finally called back he recommended over the counter Prilosec, which I'm sure he knew before the procedure even took place.",1,finally call recommend counter omeprazole m sure know procedure take place,"['finally', 'finally call', 'finally call recommend', 'finally call recommend counter', 'finally call recommend counter omeprazole', 'finally call recommend counter omeprazole m', 'finally call recommend counter omeprazole m sure', 'finally call recommend counter omeprazole m sure know', 'finally call recommend counter omeprazole m sure know procedure', 'finally call recommend counter omeprazole m sure know procedure take', 'finally call recommend counter omeprazole m sure know procedure take place', 'call', 'call recommend', 'call recommend counter', 'call recommend counter omeprazole', 'call recommend counter omeprazole m', 'call recommend counter omeprazole m sure', 'call recommend counter omeprazole m sure know', 'call recommend counter omeprazole m sure know procedure', 'call recommend counter omeprazole m sure know procedure take', 'call recommend counter omeprazole m sure know procedure take place', 'recommend', 'recommend counter', 'recommend counter omeprazole', 'recommend counter omeprazole m', 'recommend counter omeprazole m sure', 'recommend counter omeprazole m sure know', 'recommend counter omeprazole m sure know procedure', 'recommend counter omeprazole m sure know procedure take', 'recommend counter omeprazole m sure know procedure take place', 'counter', 'counter omeprazole', 'counter omeprazole m', 'counter omeprazole m sure', 'counter omeprazole m sure know', 'counter omeprazole m sure know procedure', 'counter omeprazole m sure know procedure take', 'counter omeprazole m sure know procedure take place', 'omeprazole', 'omeprazole m', 'omeprazole m sure', 'omeprazole m sure know', 'omeprazole m sure know procedure', 'omeprazole m sure know procedure take', 'omeprazole m sure know procedure take place', 'm', 'm sure', 'm sure know', 'm sure know procedure', 'm sure know procedure take', 'm sure know procedure take place', 'sure', 'sure know', 'sure know procedure', 'sure know procedure take', 'sure know procedure take place', 'know', 'know procedure', 'know procedure take', 'know procedure take place', 'procedure', 'procedure take', 'procedure take place', 'take', 'take place', 'place']",0,0,1,0,0,0,0,0.08196721311475409
143967,I would recommend him to anyone esp older women who think they have to accept the way they look.,0,recommend clairvoyance old woman think accept way look,"['recommend', 'recommend clairvoyance', 'recommend clairvoyance old', 'recommend clairvoyance old woman', 'recommend clairvoyance old woman think', 'recommend clairvoyance old woman think accept', 'recommend clairvoyance old woman think accept way', 'recommend clairvoyance old woman think accept way look', 'clairvoyance', 'clairvoyance old', 'clairvoyance old woman', 'clairvoyance old woman think', 'clairvoyance old woman think accept', 'clairvoyance old woman think accept way', 'clairvoyance old woman think accept way look', 'old', 'old woman', 'old woman think', 'old woman think accept', 'old woman think accept way', 'old woman think accept way look', 'woman', 'woman think', 'woman think accept', 'woman think accept way', 'woman think accept way look', 'think', 'think accept', 'think accept way', 'think accept way look', 'accept', 'accept way', 'accept way look', 'way', 'way look', 'look']",0,0,1,0,0,0,0,0.08196721311475409
91686,I would recommend Dr Laney to very one.,0,recommend,['recommend'],0,0,1,0,0,0,0,0.08196721311475409
100136,I would recommend Dr Muntean as a great dentist.,0,recommend dr muntean great dentist,"['recommend', 'recommend dr', 'recommend dr muntean', 'recommend dr muntean great', 'recommend dr muntean great dentist', 'dr', 'dr muntean', 'dr muntean great', 'dr muntean great dentist', 'muntean', 'muntean great', 'muntean great dentist', 'great', 'great dentist', 'dentist']",0,0,1,0,0,0,0,0.08196721311475409
105467,I happily make the two hour round trip to see her.,0,happily round trip,"['happily', 'happily round', 'happily round trip', 'round', 'round trip', 'trip']",1,0,0,0,0,0,0,0.08196721311475409
178321,"Not to mention my nose is straighter, smaller, and I feel as though I look like a better version of myself.",0,mention nose straight small feel look like good version,"['mention', 'mention nose', 'mention nose straight', 'mention nose straight small', 'mention nose straight small feel', 'mention nose straight small feel look', 'mention nose straight small feel look like', 'mention nose straight small feel look like good', 'mention nose straight small feel look like good version', 'nose', 'nose straight', 'nose straight small', 'nose straight small feel', 'nose straight small feel look', 'nose straight small feel look like', 'nose straight small feel look like good', 'nose straight small feel look like good version', 'straight', 'straight small', 'straight small feel', 'straight small feel look', 'straight small feel look like', 'straight small feel look like good', 'straight small feel look like good version', 'small', 'small feel', 'small feel look', 'small feel look like', 'small feel look like good', 'small feel look like good version', 'feel', 'feel look', 'feel look like', 'feel look like good', 'feel look like good version', 'look', 'look like', 'look like good', 'look like good version', 'like', 'like good', 'like good version', 'good', 'good version', 'version']",0,0,0,0,1,0,0,0.08196721311475409
