commentId,comment,classification,comment_processed,word_phrase_list,needle,please,similarity_score
156529,"and when you're I an unstable environment with a hypodermic needle, you don't want bacteria particles in the air that could cause infection.",1,unstable environment hypodermic needle want bacteria particle air cause infection,"['unstable', 'unstable environment', 'unstable environment hypodermic', 'unstable environment hypodermic needle', 'unstable environment hypodermic needle want', 'unstable environment hypodermic needle want bacteria', 'unstable environment hypodermic needle want bacteria particle', 'unstable environment hypodermic needle want bacteria particle air', 'unstable environment hypodermic needle want bacteria particle air cause', 'unstable environment hypodermic needle want bacteria particle air cause infection', 'environment', 'environment hypodermic', 'environment hypodermic needle', 'environment hypodermic needle want', 'environment hypodermic needle want bacteria', 'environment hypodermic needle want bacteria particle', 'environment hypodermic needle want bacteria particle air', 'environment hypodermic needle want bacteria particle air cause', 'environment hypodermic needle want bacteria particle air cause infection', 'hypodermic', 'hypodermic needle', 'hypodermic needle want', 'hypodermic needle want bacteria', 'hypodermic needle want bacteria particle', 'hypodermic needle want bacteria particle air', 'hypodermic needle want bacteria particle air cause', 'hypodermic needle want bacteria particle air cause infection', 'needle', 'needle want', 'needle want bacteria', 'needle want bacteria particle', 'needle want bacteria particle air', 'needle want bacteria particle air cause', 'needle want bacteria particle air cause infection', 'want', 'want bacteria', 'want bacteria particle', 'want bacteria particle air', 'want bacteria particle air cause', 'want bacteria particle air cause infection', 'bacteria', 'bacteria particle', 'bacteria particle air', 'bacteria particle air cause', 'bacteria particle air cause infection', 'particle', 'particle air', 'particle air cause', 'particle air cause infection', 'air', 'air cause', 'air cause infection', 'cause', 'cause infection', 'infection']",1,0,0.3846153846153846
151572,"The consultant I had change prices as she pleased, when questioned about pricing she kept switching up.",1,adviser change price please question prick keep twitch,"['adviser', 'adviser change', 'adviser change price', 'adviser change price please', 'adviser change price please question', 'adviser change price please question prick', 'adviser change price please question prick keep', 'adviser change price please question prick keep twitch', 'change', 'change price', 'change price please', 'change price please question', 'change price please question prick', 'change price please question prick keep', 'change price please question prick keep twitch', 'price', 'price please', 'price please question', 'price please question prick', 'price please question prick keep', 'price please question prick keep twitch', 'please', 'please question', 'please question prick', 'please question prick keep', 'please question prick keep twitch', 'question', 'question prick', 'question prick keep', 'question prick keep twitch', 'prick', 'prick keep', 'prick keep twitch', 'keep', 'keep twitch', 'twitch']",0,1,0.3846153846153846
147152,Took my fiance here and she was not pleased with the service/ professionalism of the lady that injected her.,1,take fiance please service professionalism lady inject,"['take', 'take fiance', 'take fiance please', 'take fiance please service', 'take fiance please service professionalism', 'take fiance please service professionalism lady', 'take fiance please service professionalism lady inject', 'fiance', 'fiance please', 'fiance please service', 'fiance please service professionalism', 'fiance please service professionalism lady', 'fiance please service professionalism lady inject', 'please', 'please service', 'please service professionalism', 'please service professionalism lady', 'please service professionalism lady inject', 'service', 'service professionalism', 'service professionalism lady', 'service professionalism lady inject', 'professionalism', 'professionalism lady', 'professionalism lady inject', 'lady', 'lady inject', 'inject']",0,1,0.3846153846153846
98730,"They are friendly, responsive to my own concerns and I am very pleased with them.",0,friendly responsive concern please,"['friendly', 'friendly responsive', 'friendly responsive concern', 'friendly responsive concern please', 'responsive', 'responsive concern', 'responsive concern please', 'concern', 'concern please', 'please']",0,1,0.3846153846153846
171632,"yet was so pleased with his work on my right hand and elbow, I had the carpal release surgery done on my left hand.",0,please work right hand elbow carpal release surgery leave hand,"['please', 'please work', 'please work right', 'please work right hand', 'please work right hand elbow', 'please work right hand elbow carpal', 'please work right hand elbow carpal release', 'please work right hand elbow carpal release surgery', 'please work right hand elbow carpal release surgery leave', 'please work right hand elbow carpal release surgery leave hand', 'work', 'work right', 'work right hand', 'work right hand elbow', 'work right hand elbow carpal', 'work right hand elbow carpal release', 'work right hand elbow carpal release surgery', 'work right hand elbow carpal release surgery leave', 'work right hand elbow carpal release surgery leave hand', 'right', 'right hand', 'right hand elbow', 'right hand elbow carpal', 'right hand elbow carpal release', 'right hand elbow carpal release surgery', 'right hand elbow carpal release surgery leave', 'right hand elbow carpal release surgery leave hand', 'hand', 'hand elbow', 'hand elbow carpal', 'hand elbow carpal release', 'hand elbow carpal release surgery', 'hand elbow carpal release surgery leave', 'hand elbow carpal release surgery leave hand', 'elbow', 'elbow carpal', 'elbow carpal release', 'elbow carpal release surgery', 'elbow carpal release surgery leave', 'elbow carpal release surgery leave hand', 'carpal', 'carpal release', 'carpal release surgery', 'carpal release surgery leave', 'carpal release surgery leave hand', 'release', 'release surgery', 'release surgery leave', 'release surgery leave hand', 'surgery', 'surgery leave', 'surgery leave hand', 'leave', 'leave hand', 'hand']",0,1,0.3846153846153846
146097,The appointment was closely on time and I was very pleased with the PA who talked to me before Dr Bromsom came in.,0,appointment closely time please pa talk come,"['appointment', 'appointment closely', 'appointment closely time', 'appointment closely time please', 'appointment closely time please pa', 'appointment closely time please pa talk', 'appointment closely time please pa talk come', 'closely', 'closely time', 'closely time please', 'closely time please pa', 'closely time please pa talk', 'closely time please pa talk come', 'time', 'time please', 'time please pa', 'time please pa talk', 'time please pa talk come', 'please', 'please pa', 'please pa talk', 'please pa talk come', 'pa', 'pa talk', 'pa talk come', 'talk', 'talk come', 'come']",0,1,0.3846153846153846
128852,"At the post-operative appointment, he was informative and pleased with the outcome.",0,postoperative appointment information please result,"['postoperative', 'postoperative appointment', 'postoperative appointment information', 'postoperative appointment information please', 'postoperative appointment information please result', 'appointment', 'appointment information', 'appointment information please', 'appointment information please result', 'information', 'information please', 'information please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
76486,Very pleased with my decision to switch to Back Mtn Dental.,0,please decision switch man dental,"['please', 'please decision', 'please decision switch', 'please decision switch man', 'please decision switch man dental', 'decision', 'decision switch', 'decision switch man', 'decision switch man dental', 'switch', 'switch man', 'switch man dental', 'man', 'man dental', 'dental']",0,1,0.3846153846153846
139700,"Very pleased, my first appointment with Dr.Musha.",0,please appointment drmusha,"['please', 'please appointment', 'please appointment drmusha', 'appointment', 'appointment drmusha', 'drmusha']",0,1,0.3846153846153846
143044,"and comfortable in the office, when I am very anxious over needles and surgical procedures.",0,comfortable office anxious needle surgical procedure,"['comfortable', 'comfortable office', 'comfortable office anxious', 'comfortable office anxious needle', 'comfortable office anxious needle surgical', 'comfortable office anxious needle surgical procedure', 'office', 'office anxious', 'office anxious needle', 'office anxious needle surgical', 'office anxious needle surgical procedure', 'anxious', 'anxious needle', 'anxious needle surgical', 'anxious needle surgical procedure', 'needle', 'needle surgical', 'needle surgical procedure', 'surgical', 'surgical procedure', 'procedure']",1,0,0.3846153846153846
