commentId,comment,classification,comment_processed,word_phrase_list,surgeon,knife,knife happy,happy,similarity_score
164836,He needs to get out of the way and let the new and better surgeons excell.,1,need way let new good surgeon,"['need', 'need way', 'need way let', 'need way let new', 'need way let new good', 'need way let new good surgeon', 'way', 'way let', 'way let new', 'way let new good', 'way let new good surgeon', 'let', 'let new', 'let new good', 'let new good surgeon', 'new', 'new good', 'new good surgeon', 'good', 'good surgeon', 'surgeon']",1,0,0,0,0.2
153958,"I'm extremely expressed with this plastic surgeons revision, compassion and results.",0,m extremely express plastic surgeon revision compassion result,"['m', 'm extremely', 'm extremely express', 'm extremely express plastic', 'm extremely express plastic surgeon', 'm extremely express plastic surgeon revision', 'm extremely express plastic surgeon revision compassion', 'm extremely express plastic surgeon revision compassion result', 'extremely', 'extremely express', 'extremely express plastic', 'extremely express plastic surgeon', 'extremely express plastic surgeon revision', 'extremely express plastic surgeon revision compassion', 'extremely express plastic surgeon revision compassion result', 'express', 'express plastic', 'express plastic surgeon', 'express plastic surgeon revision', 'express plastic surgeon revision compassion', 'express plastic surgeon revision compassion result', 'plastic', 'plastic surgeon', 'plastic surgeon revision', 'plastic surgeon revision compassion', 'plastic surgeon revision compassion result', 'surgeon', 'surgeon revision', 'surgeon revision compassion', 'surgeon revision compassion result', 'revision', 'revision compassion', 'revision compassion result', 'compassion', 'compassion result', 'result']",1,0,0,0,0.2
160659,I?m very happy with all of the services we booked this week and I can?t wait to come back!,0,m happy service book wait come,"['m', 'm happy', 'm happy service', 'm happy service book', 'm happy service book wait', 'm happy service book wait come', 'happy', 'happy service', 'happy service book', 'happy service book wait', 'happy service book wait come', 'service', 'service book', 'service book wait', 'service book wait come', 'book', 'book wait', 'book wait come', 'wait', 'wait come', 'come']",0,0,0,1,0.2
163770,I did and found a first rate surgeon and his staff.,0,find rate surgeon staff,"['find', 'find rate', 'find rate surgeon', 'find rate surgeon staff', 'rate', 'rate surgeon', 'rate surgeon staff', 'surgeon', 'surgeon staff', 'staff']",1,0,0,0,0.2
102569,Dr. Nachwalter is an excellent surgeon who has helped me walk again without pain.,0,excellent surgeon help walk pain,"['excellent', 'excellent surgeon', 'excellent surgeon help', 'excellent surgeon help walk', 'excellent surgeon help walk pain', 'surgeon', 'surgeon help', 'surgeon help walk', 'surgeon help walk pain', 'help', 'help walk', 'help walk pain', 'walk', 'walk pain', 'pain']",1,0,0,0,0.2
105564,"I asked some other surgeons about my nose problems and one described it as ""poor work"".",1,ask surgeon nose problem describe poor work,"['ask', 'ask surgeon', 'ask surgeon nose', 'ask surgeon nose problem', 'ask surgeon nose problem describe', 'ask surgeon nose problem describe poor', 'ask surgeon nose problem describe poor work', 'surgeon', 'surgeon nose', 'surgeon nose problem', 'surgeon nose problem describe', 'surgeon nose problem describe poor', 'surgeon nose problem describe poor work', 'nose', 'nose problem', 'nose problem describe', 'nose problem describe poor', 'nose problem describe poor work', 'problem', 'problem describe', 'problem describe poor', 'problem describe poor work', 'describe', 'describe poor', 'describe poor work', 'poor', 'poor work', 'work']",1,0,0,0,0.2
177475,THE SURGERIES AS MINORS AND YOUNG ADULTS SHOWED EXTREME REMORSE AT HAVING SURGEONS LIKE YOURSELVES REMOVING THEIR BIOLIGICAL PARTS?,1,forgery minor young adult show extreme compunction have surgeon like remove biological part,"['forgery', 'forgery minor', 'forgery minor young', 'forgery minor young adult', 'forgery minor young adult show', 'forgery minor young adult show extreme', 'forgery minor young adult show extreme compunction', 'forgery minor young adult show extreme compunction have', 'forgery minor young adult show extreme compunction have surgeon', 'forgery minor young adult show extreme compunction have surgeon like', 'forgery minor young adult show extreme compunction have surgeon like remove', 'forgery minor young adult show extreme compunction have surgeon like remove biological', 'forgery minor young adult show extreme compunction have surgeon like remove biological part', 'minor', 'minor young', 'minor young adult', 'minor young adult show', 'minor young adult show extreme', 'minor young adult show extreme compunction', 'minor young adult show extreme compunction have', 'minor young adult show extreme compunction have surgeon', 'minor young adult show extreme compunction have surgeon like', 'minor young adult show extreme compunction have surgeon like remove', 'minor young adult show extreme compunction have surgeon like remove biological', 'minor young adult show extreme compunction have surgeon like remove biological part', 'young', 'young adult', 'young adult show', 'young adult show extreme', 'young adult show extreme compunction', 'young adult show extreme compunction have', 'young adult show extreme compunction have surgeon', 'young adult show extreme compunction have surgeon like', 'young adult show extreme compunction have surgeon like remove', 'young adult show extreme compunction have surgeon like remove biological', 'young adult show extreme compunction have surgeon like remove biological part', 'adult', 'adult show', 'adult show extreme', 'adult show extreme compunction', 'adult show extreme compunction have', 'adult show extreme compunction have surgeon', 'adult show extreme compunction have surgeon like', 'adult show extreme compunction have surgeon like remove', 'adult show extreme compunction have surgeon like remove biological', 'adult show extreme compunction have surgeon like remove biological part', 'show', 'show extreme', 'show extreme compunction', 'show extreme compunction have', 'show extreme compunction have surgeon', 'show extreme compunction have surgeon like', 'show extreme compunction have surgeon like remove', 'show extreme compunction have surgeon like remove biological', 'show extreme compunction have surgeon like remove biological part', 'extreme', 'extreme compunction', 'extreme compunction have', 'extreme compunction have surgeon', 'extreme compunction have surgeon like', 'extreme compunction have surgeon like remove', 'extreme compunction have surgeon like remove biological', 'extreme compunction have surgeon like remove biological part', 'compunction', 'compunction have', 'compunction have surgeon', 'compunction have surgeon like', 'compunction have surgeon like remove', 'compunction have surgeon like remove biological', 'compunction have surgeon like remove biological part', 'have', 'have surgeon', 'have surgeon like', 'have surgeon like remove', 'have surgeon like remove biological', 'have surgeon like remove biological part', 'surgeon', 'surgeon like', 'surgeon like remove', 'surgeon like remove biological', 'surgeon like remove biological part', 'like', 'like remove', 'like remove biological', 'like remove biological part', 'remove', 'remove biological', 'remove biological part', 'biological', 'biological part', 'part']",1,0,0,0,0.2
98384,I guess I was lucky or I had a very good surgeon.,0,guess lucky good surgeon,"['guess', 'guess lucky', 'guess lucky good', 'guess lucky good surgeon', 'lucky', 'lucky good', 'lucky good surgeon', 'good', 'good surgeon', 'surgeon']",1,0,0,0,0.2
63206,I am very happy with him.,0,happy,['happy'],0,0,0,1,0.2
163977,This surgeon took it upon himself to do this unnecessary work without the consent of his,1,surgeon take unnecessary work consent,"['surgeon', 'surgeon take', 'surgeon take unnecessary', 'surgeon take unnecessary work', 'surgeon take unnecessary work consent', 'take', 'take unnecessary', 'take unnecessary work', 'take unnecessary work consent', 'unnecessary', 'unnecessary work', 'unnecessary work consent', 'work', 'work consent', 'consent']",1,0,0,0,0.2
150746,I have worked in the medical field most of my life so I have dealt with arrogant surgeons before.,1,work medical field life deal arrogant surgeon,"['work', 'work medical', 'work medical field', 'work medical field life', 'work medical field life deal', 'work medical field life deal arrogant', 'work medical field life deal arrogant surgeon', 'medical', 'medical field', 'medical field life', 'medical field life deal', 'medical field life deal arrogant', 'medical field life deal arrogant surgeon', 'field', 'field life', 'field life deal', 'field life deal arrogant', 'field life deal arrogant surgeon', 'life', 'life deal', 'life deal arrogant', 'life deal arrogant surgeon', 'deal', 'deal arrogant', 'deal arrogant surgeon', 'arrogant', 'arrogant surgeon', 'surgeon']",1,0,0,0,0.2
144015,"In addition, he is a superb surgeon who can work wonders.",0,addition superb surgeon work wonder,"['addition', 'addition superb', 'addition superb surgeon', 'addition superb surgeon work', 'addition superb surgeon work wonder', 'superb', 'superb surgeon', 'superb surgeon work', 'superb surgeon work wonder', 'surgeon', 'surgeon work', 'surgeon work wonder', 'work', 'work wonder', 'wonder']",1,0,0,0,0.2
59292,"I'm very impressed, very happy, very satisfied.",0,m impress happy satisfy,"['m', 'm impress', 'm impress happy', 'm impress happy satisfy', 'impress', 'impress happy', 'impress happy satisfy', 'happy', 'happy satisfy', 'satisfy']",0,0,0,1,0.2
100031,The surgeon was very patient and thorough.,0,surgeon patient thorough,"['surgeon', 'surgeon patient', 'surgeon patient thorough', 'patient', 'patient thorough', 'thorough']",1,0,0,0,0.2
88616,Not only is he an awesome surgeon,0,amazing surgeon,"['amazing', 'amazing surgeon', 'surgeon']",1,0,0,0,0.2
122590,when choosing a cosmetic surgon hands down Dr Schlesinger is #1 and the best at his work.,0,choose cosmetic surgeon hand dr schlesinger good work,"['choose', 'choose cosmetic', 'choose cosmetic surgeon', 'choose cosmetic surgeon hand', 'choose cosmetic surgeon hand dr', 'choose cosmetic surgeon hand dr schlesinger', 'choose cosmetic surgeon hand dr schlesinger good', 'choose cosmetic surgeon hand dr schlesinger good work', 'cosmetic', 'cosmetic surgeon', 'cosmetic surgeon hand', 'cosmetic surgeon hand dr', 'cosmetic surgeon hand dr schlesinger', 'cosmetic surgeon hand dr schlesinger good', 'cosmetic surgeon hand dr schlesinger good work', 'surgeon', 'surgeon hand', 'surgeon hand dr', 'surgeon hand dr schlesinger', 'surgeon hand dr schlesinger good', 'surgeon hand dr schlesinger good work', 'hand', 'hand dr', 'hand dr schlesinger', 'hand dr schlesinger good', 'hand dr schlesinger good work', 'dr', 'dr schlesinger', 'dr schlesinger good', 'dr schlesinger good work', 'schlesinger', 'schlesinger good', 'schlesinger good work', 'good', 'good work', 'work']",1,0,0,0,0.2
