commentId,comment,classification,comment_processed,word_phrase_list,visit,nurse,nurse practitioner,practitioner,comfort,similarity_score
68794,I also appreciate that her staff was willing to support Dr. K by providing further information supporting that which she had provided during our visit.,0,appreciate staff willing support provide information support provide visit,"['appreciate', 'appreciate staff', 'appreciate staff willing', 'appreciate staff willing support', 'appreciate staff willing support provide', 'appreciate staff willing support provide information', 'appreciate staff willing support provide information support', 'appreciate staff willing support provide information support provide', 'appreciate staff willing support provide information support provide visit', 'staff', 'staff willing', 'staff willing support', 'staff willing support provide', 'staff willing support provide information', 'staff willing support provide information support', 'staff willing support provide information support provide', 'staff willing support provide information support provide visit', 'willing', 'willing support', 'willing support provide', 'willing support provide information', 'willing support provide information support', 'willing support provide information support provide', 'willing support provide information support provide visit', 'support', 'support provide', 'support provide information', 'support provide information support', 'support provide information support provide', 'support provide information support provide visit', 'provide', 'provide information', 'provide information support', 'provide information support provide', 'provide information support provide visit', 'information', 'information support', 'information support provide', 'information support provide visit', 'support', 'support provide', 'support provide visit', 'provide', 'provide visit', 'visit']",1,0,0,0,0,0.08196721311475409
108867,Very sweet nurses and the doctor finished the procedure quickly.,0,sweet nurse doctor finish procedure quickly,"['sweet', 'sweet nurse', 'sweet nurse doctor', 'sweet nurse doctor finish', 'sweet nurse doctor finish procedure', 'sweet nurse doctor finish procedure quickly', 'nurse', 'nurse doctor', 'nurse doctor finish', 'nurse doctor finish procedure', 'nurse doctor finish procedure quickly', 'doctor', 'doctor finish', 'doctor finish procedure', 'doctor finish procedure quickly', 'finish', 'finish procedure', 'finish procedure quickly', 'procedure', 'procedure quickly', 'quickly']",0,1,0,0,0,0.08196721311475409
151481,This was his first visit in some time and he was met with terrible service.,1,visit time meet terrible service,"['visit', 'visit time', 'visit time meet', 'visit time meet terrible', 'visit time meet terrible service', 'time', 'time meet', 'time meet terrible', 'time meet terrible service', 'meet', 'meet terrible', 'meet terrible service', 'terrible', 'terrible service', 'service']",1,0,0,0,0,0.08196721311475409
145336,Decrease in pain over the last three visits.,0,decrease pain visit,"['decrease', 'decrease pain', 'decrease pain visit', 'pain', 'pain visit', 'visit']",1,0,0,0,0,0.08196721311475409
101617,I am great for the experience for my visit I would recommend to my friends.,0,great experience visit recommend friend,"['great', 'great experience', 'great experience visit', 'great experience visit recommend', 'great experience visit recommend friend', 'experience', 'experience visit', 'experience visit recommend', 'experience visit recommend friend', 'visit', 'visit recommend', 'visit recommend friend', 'recommend', 'recommend friend', 'friend']",1,0,0,0,0,0.08196721311475409
98233,"from the receptionist to the nurses assisting in surgery everyone was so respectful, kind, and knowledgeable.",0,reception nurse assist surgery respectful kind knowledgeable,"['reception', 'reception nurse', 'reception nurse assist', 'reception nurse assist surgery', 'reception nurse assist surgery respectful', 'reception nurse assist surgery respectful kind', 'reception nurse assist surgery respectful kind knowledgeable', 'nurse', 'nurse assist', 'nurse assist surgery', 'nurse assist surgery respectful', 'nurse assist surgery respectful kind', 'nurse assist surgery respectful kind knowledgeable', 'assist', 'assist surgery', 'assist surgery respectful', 'assist surgery respectful kind', 'assist surgery respectful kind knowledgeable', 'surgery', 'surgery respectful', 'surgery respectful kind', 'surgery respectful kind knowledgeable', 'respectful', 'respectful kind', 'respectful kind knowledgeable', 'kind', 'kind knowledgeable', 'knowledgeable']",0,1,0,0,0,0.08196721311475409
132972,"Carly was incredibly helpfu, kind, and professional during our visit.",0,incredibly helpful kind professional visit,"['incredibly', 'incredibly helpful', 'incredibly helpful kind', 'incredibly helpful kind professional', 'incredibly helpful kind professional visit', 'helpful', 'helpful kind', 'helpful kind professional', 'helpful kind professional visit', 'kind', 'kind professional', 'kind professional visit', 'professional', 'professional visit', 'visit']",1,0,0,0,0,0.08196721311475409
113598,The operation was successful and his nursing staff answered all my post-op questions as I recovered.,0,operation successful nurse staff answer rostov question recover,"['operation', 'operation successful', 'operation successful nurse', 'operation successful nurse staff', 'operation successful nurse staff answer', 'operation successful nurse staff answer rostov', 'operation successful nurse staff answer rostov question', 'operation successful nurse staff answer rostov question recover', 'successful', 'successful nurse', 'successful nurse staff', 'successful nurse staff answer', 'successful nurse staff answer rostov', 'successful nurse staff answer rostov question', 'successful nurse staff answer rostov question recover', 'nurse', 'nurse staff', 'nurse staff answer', 'nurse staff answer rostov', 'nurse staff answer rostov question', 'nurse staff answer rostov question recover', 'staff', 'staff answer', 'staff answer rostov', 'staff answer rostov question', 'staff answer rostov question recover', 'answer', 'answer rostov', 'answer rostov question', 'answer rostov question recover', 'rostov', 'rostov question', 'rostov question recover', 'question', 'question recover', 'recover']",0,1,0,0,0,0.08196721311475409
85850,for a long time and it's always a pleasure to visit his office.,0,long time pleasure visit office,"['long', 'long time', 'long time pleasure', 'long time pleasure visit', 'long time pleasure visit office', 'time', 'time pleasure', 'time pleasure visit', 'time pleasure visit office', 'pleasure', 'pleasure visit', 'pleasure visit office', 'visit', 'visit office', 'office']",1,0,0,0,0,0.08196721311475409
153688,Going into your visits in extreme pain to wait hour and half is just insane.,1,go visit extreme pain wait insane,"['go', 'go visit', 'go visit extreme', 'go visit extreme pain', 'go visit extreme pain wait', 'go visit extreme pain wait insane', 'visit', 'visit extreme', 'visit extreme pain', 'visit extreme pain wait', 'visit extreme pain wait insane', 'extreme', 'extreme pain', 'extreme pain wait', 'extreme pain wait insane', 'pain', 'pain wait', 'pain wait insane', 'wait', 'wait insane', 'insane']",1,0,0,0,0,0.08196721311475409
87237,"The Nurses at THE WOMEN's HOSPITAL OF TEXAS, are untrained liabilities, abuse power, are negligent, are unkind, unsympathetic, not knowledgeable, misuse their position.",1,nurse woman hospital untrained liability abuse power negligent unkind sympathetic knowledgeable neglect position,"['nurse', 'nurse woman', 'nurse woman hospital', 'nurse woman hospital untrained', 'nurse woman hospital untrained liability', 'nurse woman hospital untrained liability abuse', 'nurse woman hospital untrained liability abuse power', 'nurse woman hospital untrained liability abuse power negligent', 'nurse woman hospital untrained liability abuse power negligent unkind', 'nurse woman hospital untrained liability abuse power negligent unkind sympathetic', 'nurse woman hospital untrained liability abuse power negligent unkind sympathetic knowledgeable', 'nurse woman hospital untrained liability abuse power negligent unkind sympathetic knowledgeable neglect', 'nurse woman hospital untrained liability abuse power negligent unkind sympathetic knowledgeable neglect position', 'woman', 'woman hospital', 'woman hospital untrained', 'woman hospital untrained liability', 'woman hospital untrained liability abuse', 'woman hospital untrained liability abuse power', 'woman hospital untrained liability abuse power negligent', 'woman hospital untrained liability abuse power negligent unkind', 'woman hospital untrained liability abuse power negligent unkind sympathetic', 'woman hospital untrained liability abuse power negligent unkind sympathetic knowledgeable', 'woman hospital untrained liability abuse power negligent unkind sympathetic knowledgeable neglect', 'woman hospital untrained liability abuse power negligent unkind sympathetic knowledgeable neglect position', 'hospital', 'hospital untrained', 'hospital untrained liability', 'hospital untrained liability abuse', 'hospital untrained liability abuse power', 'hospital untrained liability abuse power negligent', 'hospital untrained liability abuse power negligent unkind', 'hospital untrained liability abuse power negligent unkind sympathetic', 'hospital untrained liability abuse power negligent unkind sympathetic knowledgeable', 'hospital untrained liability abuse power negligent unkind sympathetic knowledgeable neglect', 'hospital untrained liability abuse power negligent unkind sympathetic knowledgeable neglect position', 'untrained', 'untrained liability', 'untrained liability abuse', 'untrained liability abuse power', 'untrained liability abuse power negligent', 'untrained liability abuse power negligent unkind', 'untrained liability abuse power negligent unkind sympathetic', 'untrained liability abuse power negligent unkind sympathetic knowledgeable', 'untrained liability abuse power negligent unkind sympathetic knowledgeable neglect', 'untrained liability abuse power negligent unkind sympathetic knowledgeable neglect position', 'liability', 'liability abuse', 'liability abuse power', 'liability abuse power negligent', 'liability abuse power negligent unkind', 'liability abuse power negligent unkind sympathetic', 'liability abuse power negligent unkind sympathetic knowledgeable', 'liability abuse power negligent unkind sympathetic knowledgeable neglect', 'liability abuse power negligent unkind sympathetic knowledgeable neglect position', 'abuse', 'abuse power', 'abuse power negligent', 'abuse power negligent unkind', 'abuse power negligent unkind sympathetic', 'abuse power negligent unkind sympathetic knowledgeable', 'abuse power negligent unkind sympathetic knowledgeable neglect', 'abuse power negligent unkind sympathetic knowledgeable neglect position', 'power', 'power negligent', 'power negligent unkind', 'power negligent unkind sympathetic', 'power negligent unkind sympathetic knowledgeable', 'power negligent unkind sympathetic knowledgeable neglect', 'power negligent unkind sympathetic knowledgeable neglect position', 'negligent', 'negligent unkind', 'negligent unkind sympathetic', 'negligent unkind sympathetic knowledgeable', 'negligent unkind sympathetic knowledgeable neglect', 'negligent unkind sympathetic knowledgeable neglect position', 'unkind', 'unkind sympathetic', 'unkind sympathetic knowledgeable', 'unkind sympathetic knowledgeable neglect', 'unkind sympathetic knowledgeable neglect position', 'sympathetic', 'sympathetic knowledgeable', 'sympathetic knowledgeable neglect', 'sympathetic knowledgeable neglect position', 'knowledgeable', 'knowledgeable neglect', 'knowledgeable neglect position', 'neglect', 'neglect position', 'position']",0,1,0,0,0,0.08196721311475409
