commentId,comment,classification,comment_processed,word_phrase_list,different,rebelliously,rebelliously worth,worth,plant,similarity_score
164096,So the investment is worth it because you also walk away with a plan and access to coaching.,0,investment worth walk away plan access reach,"['investment', 'investment worth', 'investment worth walk', 'investment worth walk away', 'investment worth walk away plan', 'investment worth walk away plan access', 'investment worth walk away plan access reach', 'worth', 'worth walk', 'worth walk away', 'worth walk away plan', 'worth walk away plan access', 'worth walk away plan access reach', 'walk', 'walk away', 'walk away plan', 'walk away plan access', 'walk away plan access reach', 'away', 'away plan', 'away plan access', 'away plan access reach', 'plan', 'plan access', 'plan access reach', 'access', 'access reach', 'reach']",0,0,0,1,0,0.12195121951219513
158097,She's booked out weeks in advance and is well worth the wait for flawless results.,0,s book advance worth wait lawless result,"['s', 's book', 's book advance', 's book advance worth', 's book advance worth wait', 's book advance worth wait lawless', 's book advance worth wait lawless result', 'book', 'book advance', 'book advance worth', 'book advance worth wait', 'book advance worth wait lawless', 'book advance worth wait lawless result', 'advance', 'advance worth', 'advance worth wait', 'advance worth wait lawless', 'advance worth wait lawless result', 'worth', 'worth wait', 'worth wait lawless', 'worth wait lawless result', 'wait', 'wait lawless', 'wait lawless result', 'lawless', 'lawless result', 'result']",0,0,0,1,0,0.12195121951219513
153651,Said one thing in the am and turned around and said something different after lunch.,1,say thing turn say different lunch,"['say', 'say thing', 'say thing turn', 'say thing turn say', 'say thing turn say different', 'say thing turn say different lunch', 'thing', 'thing turn', 'thing turn say', 'thing turn say different', 'thing turn say different lunch', 'turn', 'turn say', 'turn say different', 'turn say different lunch', 'say', 'say different', 'say different lunch', 'different', 'different lunch', 'lunch']",1,0,0,0,0,0.12195121951219513
69134,"when Dr. Nikko recommended the silicone implants based on my skin and body type, he really took the time to listen to my goals.",0,recommend silicone plant base skin body type take time listen goal,"['recommend', 'recommend silicone', 'recommend silicone plant', 'recommend silicone plant base', 'recommend silicone plant base skin', 'recommend silicone plant base skin body', 'recommend silicone plant base skin body type', 'recommend silicone plant base skin body type take', 'recommend silicone plant base skin body type take time', 'recommend silicone plant base skin body type take time listen', 'recommend silicone plant base skin body type take time listen goal', 'silicone', 'silicone plant', 'silicone plant base', 'silicone plant base skin', 'silicone plant base skin body', 'silicone plant base skin body type', 'silicone plant base skin body type take', 'silicone plant base skin body type take time', 'silicone plant base skin body type take time listen', 'silicone plant base skin body type take time listen goal', 'plant', 'plant base', 'plant base skin', 'plant base skin body', 'plant base skin body type', 'plant base skin body type take', 'plant base skin body type take time', 'plant base skin body type take time listen', 'plant base skin body type take time listen goal', 'base', 'base skin', 'base skin body', 'base skin body type', 'base skin body type take', 'base skin body type take time', 'base skin body type take time listen', 'base skin body type take time listen goal', 'skin', 'skin body', 'skin body type', 'skin body type take', 'skin body type take time', 'skin body type take time listen', 'skin body type take time listen goal', 'body', 'body type', 'body type take', 'body type take time', 'body type take time listen', 'body type take time listen goal', 'type', 'type take', 'type take time', 'type take time listen', 'type take time listen goal', 'take', 'take time', 'take time listen', 'take time listen goal', 'time', 'time listen', 'time listen goal', 'listen', 'listen goal', 'goal']",0,0,0,0,1,0.12195121951219513
83166,Horrible experience with $700 worth of Botox,1,atrocious experience worth,"['atrocious', 'atrocious experience', 'atrocious experience worth', 'experience', 'experience worth', 'worth']",0,0,0,1,0,0.12195121951219513
186012,"and complications with my breast implants from a surgeon in Pearl River, NY in 2021.",1,complication breast plant surgeon pearl river new york,"['complication', 'complication breast', 'complication breast plant', 'complication breast plant surgeon', 'complication breast plant surgeon pearl', 'complication breast plant surgeon pearl river', 'complication breast plant surgeon pearl river new', 'complication breast plant surgeon pearl river new york', 'breast', 'breast plant', 'breast plant surgeon', 'breast plant surgeon pearl', 'breast plant surgeon pearl river', 'breast plant surgeon pearl river new', 'breast plant surgeon pearl river new york', 'plant', 'plant surgeon', 'plant surgeon pearl', 'plant surgeon pearl river', 'plant surgeon pearl river new', 'plant surgeon pearl river new york', 'surgeon', 'surgeon pearl', 'surgeon pearl river', 'surgeon pearl river new', 'surgeon pearl river new york', 'pearl', 'pearl river', 'pearl river new', 'pearl river new york', 'river', 'river new', 'river new york', 'new', 'new york', 'york']",0,0,0,0,1,0.12195121951219513
124395,Worth every star and then some- thank you,0,worth star thank,"['worth', 'worth star', 'worth star thank', 'star', 'star thank', 'thank']",0,0,0,1,0,0.12195121951219513
159579,I did have to have a revision surgery for my right implant bottoming out because my muscled weren't strong enough for it.,1,revision surgery right plant button muscle strong,"['revision', 'revision surgery', 'revision surgery right', 'revision surgery right plant', 'revision surgery right plant button', 'revision surgery right plant button muscle', 'revision surgery right plant button muscle strong', 'surgery', 'surgery right', 'surgery right plant', 'surgery right plant button', 'surgery right plant button muscle', 'surgery right plant button muscle strong', 'right', 'right plant', 'right plant button', 'right plant button muscle', 'right plant button muscle strong', 'plant', 'plant button', 'plant button muscle', 'plant button muscle strong', 'button', 'button muscle', 'button muscle strong', 'muscle', 'muscle strong', 'strong']",0,0,0,0,1,0.12195121951219513
126722,I had to have a 3rd by a different surgeon who stated that he had never seen such a botched operation.,1,rd different surgeon state see mottle operation,"['rd', 'rd different', 'rd different surgeon', 'rd different surgeon state', 'rd different surgeon state see', 'rd different surgeon state see mottle', 'rd different surgeon state see mottle operation', 'different', 'different surgeon', 'different surgeon state', 'different surgeon state see', 'different surgeon state see mottle', 'different surgeon state see mottle operation', 'surgeon', 'surgeon state', 'surgeon state see', 'surgeon state see mottle', 'surgeon state see mottle operation', 'state', 'state see', 'state see mottle', 'state see mottle operation', 'see', 'see mottle', 'see mottle operation', 'mottle', 'mottle operation', 'operation']",1,0,0,0,0,0.12195121951219513
188662,Then it burst open again…and she finally replaced the implant.,1,burst open againand finally replace plant,"['burst', 'burst open', 'burst open againand', 'burst open againand finally', 'burst open againand finally replace', 'burst open againand finally replace plant', 'open', 'open againand', 'open againand finally', 'open againand finally replace', 'open againand finally replace plant', 'againand', 'againand finally', 'againand finally replace', 'againand finally replace plant', 'finally', 'finally replace', 'finally replace plant', 'replace', 'replace plant', 'plant']",0,0,0,0,1,0.12195121951219513
