commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,tuck,wonder,wrong,wrong pain,pain,similarity_score
142050,Portland Pain and Spine is in my opinion the BEST PAIN CLINIC in the Pacific Northwest period!I have had i,0,poland pain spine opinion good pain clinic northwest period,"['poland', 'poland pain', 'poland pain spine', 'poland pain spine opinion', 'poland pain spine opinion good', 'poland pain spine opinion good pain', 'poland pain spine opinion good pain clinic', 'poland pain spine opinion good pain clinic northwest', 'poland pain spine opinion good pain clinic northwest period', 'pain', 'pain spine', 'pain spine opinion', 'pain spine opinion good', 'pain spine opinion good pain', 'pain spine opinion good pain clinic', 'pain spine opinion good pain clinic northwest', 'pain spine opinion good pain clinic northwest period', 'spine', 'spine opinion', 'spine opinion good', 'spine opinion good pain', 'spine opinion good pain clinic', 'spine opinion good pain clinic northwest', 'spine opinion good pain clinic northwest period', 'opinion', 'opinion good', 'opinion good pain', 'opinion good pain clinic', 'opinion good pain clinic northwest', 'opinion good pain clinic northwest period', 'good', 'good pain', 'good pain clinic', 'good pain clinic northwest', 'good pain clinic northwest period', 'pain', 'pain clinic', 'pain clinic northwest', 'pain clinic northwest period', 'clinic', 'clinic northwest', 'clinic northwest period', 'northwest', 'northwest period', 'period']",0,0,0,0,0,0,1,0.08196721311475409
104890,and unfortunately he was wrong about my daughter and she does indeed have hip dysplasia.,1,unfortunately wrong daughter hip indigestion,"['unfortunately', 'unfortunately wrong', 'unfortunately wrong daughter', 'unfortunately wrong daughter hip', 'unfortunately wrong daughter hip indigestion', 'wrong', 'wrong daughter', 'wrong daughter hip', 'wrong daughter hip indigestion', 'daughter', 'daughter hip', 'daughter hip indigestion', 'hip', 'hip indigestion', 'indigestion']",0,0,0,0,1,0,0,0.08196721311475409
70778,Dr. Prestegaard has evident expertise in pain management along with compassion and a sense of urgency.,0,dr prestegaard evident expertness pain management compassion sense urgency,"['dr', 'dr prestegaard', 'dr prestegaard evident', 'dr prestegaard evident expertness', 'dr prestegaard evident expertness pain', 'dr prestegaard evident expertness pain management', 'dr prestegaard evident expertness pain management compassion', 'dr prestegaard evident expertness pain management compassion sense', 'dr prestegaard evident expertness pain management compassion sense urgency', 'prestegaard', 'prestegaard evident', 'prestegaard evident expertness', 'prestegaard evident expertness pain', 'prestegaard evident expertness pain management', 'prestegaard evident expertness pain management compassion', 'prestegaard evident expertness pain management compassion sense', 'prestegaard evident expertness pain management compassion sense urgency', 'evident', 'evident expertness', 'evident expertness pain', 'evident expertness pain management', 'evident expertness pain management compassion', 'evident expertness pain management compassion sense', 'evident expertness pain management compassion sense urgency', 'expertness', 'expertness pain', 'expertness pain management', 'expertness pain management compassion', 'expertness pain management compassion sense', 'expertness pain management compassion sense urgency', 'pain', 'pain management', 'pain management compassion', 'pain management compassion sense', 'pain management compassion sense urgency', 'management', 'management compassion', 'management compassion sense', 'management compassion sense urgency', 'compassion', 'compassion sense', 'compassion sense urgency', 'sense', 'sense urgency', 'urgency']",0,0,0,0,0,0,1,0.08196721311475409
131586,I had a lot of pain and my walking went slowly downhill.,1,lot pain walk go slowly downhill,"['lot', 'lot pain', 'lot pain walk', 'lot pain walk go', 'lot pain walk go slowly', 'lot pain walk go slowly downhill', 'pain', 'pain walk', 'pain walk go', 'pain walk go slowly', 'pain walk go slowly downhill', 'walk', 'walk go', 'walk go slowly', 'walk go slowly downhill', 'go', 'go slowly', 'go slowly downhill', 'slowly', 'slowly downhill', 'downhill']",0,0,0,0,0,0,1,0.08196721311475409
129331,She was recommended by my chiropractor who has never steered me wrong when it comes to recommending doctors.,0,recommend chiropractor steer wrong come recommend doctor,"['recommend', 'recommend chiropractor', 'recommend chiropractor steer', 'recommend chiropractor steer wrong', 'recommend chiropractor steer wrong come', 'recommend chiropractor steer wrong come recommend', 'recommend chiropractor steer wrong come recommend doctor', 'chiropractor', 'chiropractor steer', 'chiropractor steer wrong', 'chiropractor steer wrong come', 'chiropractor steer wrong come recommend', 'chiropractor steer wrong come recommend doctor', 'steer', 'steer wrong', 'steer wrong come', 'steer wrong come recommend', 'steer wrong come recommend doctor', 'wrong', 'wrong come', 'wrong come recommend', 'wrong come recommend doctor', 'come', 'come recommend', 'come recommend doctor', 'recommend', 'recommend doctor', 'doctor']",0,0,0,0,1,0,0,0.08196721311475409
153395,I believe something went wrong and he didn't tell me about it.,1,believe go wrong tell,"['believe', 'believe go', 'believe go wrong', 'believe go wrong tell', 'go', 'go wrong', 'go wrong tell', 'wrong', 'wrong tell', 'tell']",0,0,0,0,1,0,0,0.08196721311475409
97354,he doesn't like to see people in pain and seems to find the best treatment without opiates.,0,like people pain find good treatment opiate,"['like', 'like people', 'like people pain', 'like people pain find', 'like people pain find good', 'like people pain find good treatment', 'like people pain find good treatment opiate', 'people', 'people pain', 'people pain find', 'people pain find good', 'people pain find good treatment', 'people pain find good treatment opiate', 'pain', 'pain find', 'pain find good', 'pain find good treatment', 'pain find good treatment opiate', 'find', 'find good', 'find good treatment', 'find good treatment opiate', 'good', 'good treatment', 'good treatment opiate', 'treatment', 'treatment opiate', 'opiate']",0,0,0,0,0,0,1,0.08196721311475409
69064,What a relief to be back to normal without the pain.,0,relief normal pain,"['relief', 'relief normal', 'relief normal pain', 'normal', 'normal pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
108070,My tummy tuck looks awesome!,0,mummy tuck look amazing,"['mummy', 'mummy tuck', 'mummy tuck look', 'mummy tuck look amazing', 'tuck', 'tuck look', 'tuck look amazing', 'look', 'look amazing', 'amazing']",1,1,1,0,0,0,0,0.24590163934426226
111827,The nurses rush through the ultrasound and report different wrong finding.,1,nurse rush ultrasound report different wrong find,"['nurse', 'nurse rush', 'nurse rush ultrasound', 'nurse rush ultrasound report', 'nurse rush ultrasound report different', 'nurse rush ultrasound report different wrong', 'nurse rush ultrasound report different wrong find', 'rush', 'rush ultrasound', 'rush ultrasound report', 'rush ultrasound report different', 'rush ultrasound report different wrong', 'rush ultrasound report different wrong find', 'ultrasound', 'ultrasound report', 'ultrasound report different', 'ultrasound report different wrong', 'ultrasound report different wrong find', 'report', 'report different', 'report different wrong', 'report different wrong find', 'different', 'different wrong', 'different wrong find', 'wrong', 'wrong find', 'find']",0,0,0,0,1,0,0,0.08196721311475409
113023,All the pain I had been experiencing is gone and I have my life back.,0,pain experience go life,"['pain', 'pain experience', 'pain experience go', 'pain experience go life', 'experience', 'experience go', 'experience go life', 'go', 'go life', 'life']",0,0,0,0,0,0,1,0.08196721311475409
173593,Pain level was barely existing.,0,pain level barely existing,"['pain', 'pain level', 'pain level barely', 'pain level barely existing', 'level', 'level barely', 'level barely existing', 'barely', 'barely existing', 'existing']",0,0,0,0,0,0,1,0.08196721311475409
153002,He has compassion for people in chronic pain.,0,compassion people chronic pain,"['compassion', 'compassion people', 'compassion people chronic', 'compassion people chronic pain', 'people', 'people chronic', 'people chronic pain', 'chronic', 'chronic pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
179950,I am out of the pain i was previously in.,0,pain previously,"['pain', 'pain previously', 'previously']",0,0,0,0,0,0,1,0.08196721311475409
67727,My neck and back pain have diminished and I have no more heavy feeling from the weight of my breasts.,0,neck pain diminished heavy feel weight breast,"['neck', 'neck pain', 'neck pain diminished', 'neck pain diminished heavy', 'neck pain diminished heavy feel', 'neck pain diminished heavy feel weight', 'neck pain diminished heavy feel weight breast', 'pain', 'pain diminished', 'pain diminished heavy', 'pain diminished heavy feel', 'pain diminished heavy feel weight', 'pain diminished heavy feel weight breast', 'diminished', 'diminished heavy', 'diminished heavy feel', 'diminished heavy feel weight', 'diminished heavy feel weight breast', 'heavy', 'heavy feel', 'heavy feel weight', 'heavy feel weight breast', 'feel', 'feel weight', 'feel weight breast', 'weight', 'weight breast', 'breast']",0,0,0,0,0,0,1,0.08196721311475409
171260,"And no wonder, I've seen it on display with my wife whose bite has",1,wonder ve see display wife bite,"['wonder', 'wonder ve', 'wonder ve see', 'wonder ve see display', 'wonder ve see display wife', 'wonder ve see display wife bite', 've', 've see', 've see display', 've see display wife', 've see display wife bite', 'see', 'see display', 'see display wife', 'see display wife bite', 'display', 'display wife', 'display wife bite', 'wife', 'wife bite', 'bite']",0,0,0,1,0,0,0,0.08196721311475409
127224,he was going to send me back to work fully aware that I'm still in pain and have nerve damaged in my leg .,1,go send work fully aware m pain nerve damage leg,"['go', 'go send', 'go send work', 'go send work fully', 'go send work fully aware', 'go send work fully aware m', 'go send work fully aware m pain', 'go send work fully aware m pain nerve', 'go send work fully aware m pain nerve damage', 'go send work fully aware m pain nerve damage leg', 'send', 'send work', 'send work fully', 'send work fully aware', 'send work fully aware m', 'send work fully aware m pain', 'send work fully aware m pain nerve', 'send work fully aware m pain nerve damage', 'send work fully aware m pain nerve damage leg', 'work', 'work fully', 'work fully aware', 'work fully aware m', 'work fully aware m pain', 'work fully aware m pain nerve', 'work fully aware m pain nerve damage', 'work fully aware m pain nerve damage leg', 'fully', 'fully aware', 'fully aware m', 'fully aware m pain', 'fully aware m pain nerve', 'fully aware m pain nerve damage', 'fully aware m pain nerve damage leg', 'aware', 'aware m', 'aware m pain', 'aware m pain nerve', 'aware m pain nerve damage', 'aware m pain nerve damage leg', 'm', 'm pain', 'm pain nerve', 'm pain nerve damage', 'm pain nerve damage leg', 'pain', 'pain nerve', 'pain nerve damage', 'pain nerve damage leg', 'nerve', 'nerve damage', 'nerve damage leg', 'damage', 'damage leg', 'leg']",0,0,0,0,0,0,1,0.08196721311475409
108731,I have never seen a chiropractor before so I was really nervous on top of all my pain.,1,see chiropractor nervous pain,"['see', 'see chiropractor', 'see chiropractor nervous', 'see chiropractor nervous pain', 'chiropractor', 'chiropractor nervous', 'chiropractor nervous pain', 'nervous', 'nervous pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
163327,I had been suffering from sciatica for several years and nothing the chiropractor or pain management doctors did helped much.,1,suffer chiropractor pain management doctor help,"['suffer', 'suffer chiropractor', 'suffer chiropractor pain', 'suffer chiropractor pain management', 'suffer chiropractor pain management doctor', 'suffer chiropractor pain management doctor help', 'chiropractor', 'chiropractor pain', 'chiropractor pain management', 'chiropractor pain management doctor', 'chiropractor pain management doctor help', 'pain', 'pain management', 'pain management doctor', 'pain management doctor help', 'management', 'management doctor', 'management doctor help', 'doctor', 'doctor help', 'help']",0,0,0,0,0,0,1,0.08196721311475409
