commentId,comment,classification,comment_processed,word_phrase_list,overall,overall terrific,overall terrific office,terrific,terrific office,office,similarity_score,regression_weight
137257,I?ve had the office call me multiple times to cancel and reschedule my appointment.,1,office multiple time cancel schedule appointment,"['office', 'office multiple', 'office multiple time', 'office multiple time cancel', 'office multiple time cancel schedule', 'office multiple time cancel schedule appointment', 'multiple', 'multiple time', 'multiple time cancel', 'multiple time cancel schedule', 'multiple time cancel schedule appointment', 'time', 'time cancel', 'time cancel schedule', 'time cancel schedule appointment', 'cancel', 'cancel schedule', 'cancel schedule appointment', 'schedule', 'schedule appointment', 'appointment']",0,0,0,0,0,1,0.1111111111111111,0.0
94653,Office Team very efficient,0,office team efficient,"['office', 'office team', 'office team efficient', 'team', 'team efficient', 'efficient']",0,0,0,0,0,1,0.1666666666666666,0.0
119743,Have been a long term patient at Dr. Wise?s office.,0,long term patient dr wish office,"['long', 'long term', 'long term patient', 'long term patient dr', 'long term patient dr wish', 'long term patient dr wish office', 'term', 'term patient', 'term patient dr', 'term patient dr wish', 'term patient dr wish office', 'patient', 'patient dr', 'patient dr wish', 'patient dr wish office', 'dr', 'dr wish', 'dr wish office', 'wish', 'wish office', 'office']",0,0,0,0,0,1,0.1111111111111111,0.0
96027,All the woman in the office were very welcoming to me.,0,woman office welcome,"['woman', 'woman office', 'woman office welcome', 'office', 'office welcome', 'welcome']",0,0,0,0,0,1,0.1666666666666666,0.0
128344,The office provides the best experience for their patients.,0,office provide good experience patient,"['office', 'office provide', 'office provide good', 'office provide good experience', 'office provide good experience patient', 'provide', 'provide good', 'provide good experience', 'provide good experience patient', 'good', 'good experience', 'good experience patient', 'experience', 'experience patient', 'patient']",0,0,0,0,0,1,0.1282051282051282,0.0
122652,"unfortunately this was my experience at your sham of a doctors office, otherwise I would have happily gone through with my rhinoplasty!",1,unfortunately experience sham doctor office happily go nose job,"['unfortunately', 'unfortunately experience', 'unfortunately experience sham', 'unfortunately experience sham doctor', 'unfortunately experience sham doctor office', 'unfortunately experience sham doctor office happily', 'unfortunately experience sham doctor office happily go', 'unfortunately experience sham doctor office happily go nose', 'unfortunately experience sham doctor office happily go nose job', 'experience', 'experience sham', 'experience sham doctor', 'experience sham doctor office', 'experience sham doctor office happily', 'experience sham doctor office happily go', 'experience sham doctor office happily go nose', 'experience sham doctor office happily go nose job', 'sham', 'sham doctor', 'sham doctor office', 'sham doctor office happily', 'sham doctor office happily go', 'sham doctor office happily go nose', 'sham doctor office happily go nose job', 'doctor', 'doctor office', 'doctor office happily', 'doctor office happily go', 'doctor office happily go nose', 'doctor office happily go nose job', 'office', 'office happily', 'office happily go', 'office happily go nose', 'office happily go nose job', 'happily', 'happily go', 'happily go nose', 'happily go nose job', 'go', 'go nose', 'go nose job', 'nose', 'nose job', 'job']",0,0,0,0,0,1,0.072463768115942,0.0
135619,I am enrolled in a great program in his office that uses laser to treat the Neuropathy.,0,enroll great program office u laser treat neuropathic,"['enroll', 'enroll great', 'enroll great program', 'enroll great program office', 'enroll great program office u', 'enroll great program office u laser', 'enroll great program office u laser treat', 'enroll great program office u laser treat neuropathic', 'great', 'great program', 'great program office', 'great program office u', 'great program office u laser', 'great program office u laser treat', 'great program office u laser treat neuropathic', 'program', 'program office', 'program office u', 'program office u laser', 'program office u laser treat', 'program office u laser treat neuropathic', 'office', 'office u', 'office u laser', 'office u laser treat', 'office u laser treat neuropathic', 'u', 'u laser', 'u laser treat', 'u laser treat neuropathic', 'laser', 'laser treat', 'laser treat neuropathic', 'treat', 'treat neuropathic', 'neuropathic']",0,0,0,0,0,1,0.0833333333333333,0.0
159817,"In UTTER SHOCK at the hostility I was receiving as a first impression to this office I responded with ""I can leave.""",1,utter shock hostility receive impression office respond leave,"['utter', 'utter shock', 'utter shock hostility', 'utter shock hostility receive', 'utter shock hostility receive impression', 'utter shock hostility receive impression office', 'utter shock hostility receive impression office respond', 'utter shock hostility receive impression office respond leave', 'shock', 'shock hostility', 'shock hostility receive', 'shock hostility receive impression', 'shock hostility receive impression office', 'shock hostility receive impression office respond', 'shock hostility receive impression office respond leave', 'hostility', 'hostility receive', 'hostility receive impression', 'hostility receive impression office', 'hostility receive impression office respond', 'hostility receive impression office respond leave', 'receive', 'receive impression', 'receive impression office', 'receive impression office respond', 'receive impression office respond leave', 'impression', 'impression office', 'impression office respond', 'impression office respond leave', 'office', 'office respond', 'office respond leave', 'respond', 'respond leave', 'leave']",0,0,0,0,0,1,0.0833333333333333,0.0
111982,"My experience has only been with Shilpa and the front office team, all of whom are absolutely amazing.",0,experience ship office team absolutely amaze,"['experience', 'experience ship', 'experience ship office', 'experience ship office team', 'experience ship office team absolutely', 'experience ship office team absolutely amaze', 'ship', 'ship office', 'ship office team', 'ship office team absolutely', 'ship office team absolutely amaze', 'office', 'office team', 'office team absolutely', 'office team absolutely amaze', 'team', 'team absolutely', 'team absolutely amaze', 'absolutely', 'absolutely amaze', 'amaze']",0,0,0,0,0,1,0.1111111111111111,0.0
85387,What I like about this office the most is that I get a warm towel that smells like lemons.,0,like office warm towel smell like lemon,"['like', 'like office', 'like office warm', 'like office warm towel', 'like office warm towel smell', 'like office warm towel smell like', 'like office warm towel smell like lemon', 'office', 'office warm', 'office warm towel', 'office warm towel smell', 'office warm towel smell like', 'office warm towel smell like lemon', 'warm', 'warm towel', 'warm towel smell', 'warm towel smell like', 'warm towel smell like lemon', 'towel', 'towel smell', 'towel smell like', 'towel smell like lemon', 'smell', 'smell like', 'smell like lemon', 'like', 'like lemon', 'lemon']",0,0,0,0,0,1,0.0961538461538461,0.0
65712,It is a great office.,0,great office,"['great', 'great office', 'office']",0,0,0,0,0,1,0.1851851851851851,0.0
122849,I also get my tattoo removal sessions at this office and recommend them highly.,0,tattoo removal session office recommend highly,"['tattoo', 'tattoo removal', 'tattoo removal session', 'tattoo removal session office', 'tattoo removal session office recommend', 'tattoo removal session office recommend highly', 'removal', 'removal session', 'removal session office', 'removal session office recommend', 'removal session office recommend highly', 'session', 'session office', 'session office recommend', 'session office recommend highly', 'office', 'office recommend', 'office recommend highly', 'recommend', 'recommend highly', 'highly']",0,0,0,0,0,1,0.1111111111111111,0.0
116076,"Called Dental office for some information and was taking care of by a Nice Lady named Lisa ,answered all my Question prompted and politely.",0,call dental office information take care nice lady name answer question prompt politely,"['call', 'call dental', 'call dental office', 'call dental office information', 'call dental office information take', 'call dental office information take care', 'call dental office information take care nice', 'call dental office information take care nice lady', 'call dental office information take care nice lady name', 'call dental office information take care nice lady name answer', 'call dental office information take care nice lady name answer question', 'call dental office information take care nice lady name answer question prompt', 'call dental office information take care nice lady name answer question prompt politely', 'dental', 'dental office', 'dental office information', 'dental office information take', 'dental office information take care', 'dental office information take care nice', 'dental office information take care nice lady', 'dental office information take care nice lady name', 'dental office information take care nice lady name answer', 'dental office information take care nice lady name answer question', 'dental office information take care nice lady name answer question prompt', 'dental office information take care nice lady name answer question prompt politely', 'office', 'office information', 'office information take', 'office information take care', 'office information take care nice', 'office information take care nice lady', 'office information take care nice lady name', 'office information take care nice lady name answer', 'office information take care nice lady name answer question', 'office information take care nice lady name answer question prompt', 'office information take care nice lady name answer question prompt politely', 'information', 'information take', 'information take care', 'information take care nice', 'information take care nice lady', 'information take care nice lady name', 'information take care nice lady name answer', 'information take care nice lady name answer question', 'information take care nice lady name answer question prompt', 'information take care nice lady name answer question prompt politely', 'take', 'take care', 'take care nice', 'take care nice lady', 'take care nice lady name', 'take care nice lady name answer', 'take care nice lady name answer question', 'take care nice lady name answer question prompt', 'take care nice lady name answer question prompt politely', 'care', 'care nice', 'care nice lady', 'care nice lady name', 'care nice lady name answer', 'care nice lady name answer question', 'care nice lady name answer question prompt', 'care nice lady name answer question prompt politely', 'nice', 'nice lady', 'nice lady name', 'nice lady name answer', 'nice lady name answer question', 'nice lady name answer question prompt', 'nice lady name answer question prompt politely', 'lady', 'lady name', 'lady name answer', 'lady name answer question', 'lady name answer question prompt', 'lady name answer question prompt politely', 'name', 'name answer', 'name answer question', 'name answer question prompt', 'name answer question prompt politely', 'answer', 'answer question', 'answer question prompt', 'answer question prompt politely', 'question', 'question prompt', 'question prompt politely', 'prompt', 'prompt politely', 'politely']",0,0,0,0,0,1,0.0434782608695652,0.0
