commentId,comment,classification,comment_processed,word_phrase_list,probably,get,get opinion,opinion,opinion make,make,nonrefundable,commitment,similarity_score
187302,I was shocked to be sitting in the office when I clearly said that I was making the appointment,1,shock sit office clearly say make appointment,"['shock', 'shock sit', 'shock sit office', 'shock sit office clearly', 'shock sit office clearly say', 'shock sit office clearly say make', 'shock sit office clearly say make appointment', 'sit', 'sit office', 'sit office clearly', 'sit office clearly say', 'sit office clearly say make', 'sit office clearly say make appointment', 'office', 'office clearly', 'office clearly say', 'office clearly say make', 'office clearly say make appointment', 'clearly', 'clearly say', 'clearly say make', 'clearly say make appointment', 'say', 'say make', 'say make appointment', 'make', 'make appointment', 'appointment']",0,0,0,0,0,1,0,0,0.04081632653061224
105382,"I got a breast reduction,Dr Gill and her team are AWESOME..",0,get breast reduction team amazing,"['get', 'get breast', 'get breast reduction', 'get breast reduction team', 'get breast reduction team amazing', 'breast', 'breast reduction', 'breast reduction team', 'breast reduction team amazing', 'reduction', 'reduction team', 'reduction team amazing', 'team', 'team amazing', 'amazing']",0,1,0,0,0,0,0,0,0.05555555555555555
97074,"My skin looks firmer, my acne scars are getting much smaller",0,skin look firm acne scar get small,"['skin', 'skin look', 'skin look firm', 'skin look firm acne', 'skin look firm acne scar', 'skin look firm acne scar get', 'skin look firm acne scar get small', 'look', 'look firm', 'look firm acne', 'look firm acne scar', 'look firm acne scar get', 'look firm acne scar get small', 'firm', 'firm acne', 'firm acne scar', 'firm acne scar get', 'firm acne scar get small', 'acne', 'acne scar', 'acne scar get', 'acne scar get small', 'scar', 'scar get', 'scar get small', 'get', 'get small', 'small']",0,1,0,0,0,0,0,0,0.04081632653061224
180857,Anyways good luck getting what you need from this staff.,1,good fortune get need staff,"['good', 'good fortune', 'good fortune get', 'good fortune get need', 'good fortune get need staff', 'fortune', 'fortune get', 'fortune get need', 'fortune get need staff', 'get', 'get need', 'get need staff', 'need', 'need staff', 'staff']",0,1,0,0,0,0,0,0,0.05555555555555555
150644,I love that Dr. Saper cares about finding answers and not just masking everything with medications.,0,love paper care find answer not make meditation,"['love', 'love paper', 'love paper care', 'love paper care find', 'love paper care find answer', 'love paper care find answer not', 'love paper care find answer not make', 'love paper care find answer not make meditation', 'paper', 'paper care', 'paper care find', 'paper care find answer', 'paper care find answer not', 'paper care find answer not make', 'paper care find answer not make meditation', 'care', 'care find', 'care find answer', 'care find answer not', 'care find answer not make', 'care find answer not make meditation', 'find', 'find answer', 'find answer not', 'find answer not make', 'find answer not make meditation', 'answer', 'answer not', 'answer not make', 'answer not make meditation', 'not', 'not make', 'not make meditation', 'make', 'make meditation', 'meditation']",0,0,0,0,0,1,0,0,0.03508771929824561
176748,Beware when getting hair restoration at this office!,1,beware get hair restoration office,"['beware', 'beware get', 'beware get hair', 'beware get hair restoration', 'beware get hair restoration office', 'get', 'get hair', 'get hair restoration', 'get hair restoration office', 'hair', 'hair restoration', 'hair restoration office', 'restoration', 'restoration office', 'office']",0,1,0,0,0,0,0,0,0.05555555555555555
179075,I have gotten so many compliments from strangers (mostly all women) about my body ever since doing the surgery.,0,get compliment strange woman body surgery,"['get', 'get compliment', 'get compliment strange', 'get compliment strange woman', 'get compliment strange woman body', 'get compliment strange woman body surgery', 'compliment', 'compliment strange', 'compliment strange woman', 'compliment strange woman body', 'compliment strange woman body surgery', 'strange', 'strange woman', 'strange woman body', 'strange woman body surgery', 'woman', 'woman body', 'woman body surgery', 'body', 'body surgery', 'surgery']",0,1,0,0,0,0,0,0,0.047619047619047616
148620,I did vi peel 3 weeks ago at this place and it costed $400 and i got hyperpigmentation around mouth,1,six feel place post get hyperpigmentation mouth,"['six', 'six feel', 'six feel place', 'six feel place post', 'six feel place post get', 'six feel place post get hyperpigmentation', 'six feel place post get hyperpigmentation mouth', 'feel', 'feel place', 'feel place post', 'feel place post get', 'feel place post get hyperpigmentation', 'feel place post get hyperpigmentation mouth', 'place', 'place post', 'place post get', 'place post get hyperpigmentation', 'place post get hyperpigmentation mouth', 'post', 'post get', 'post get hyperpigmentation', 'post get hyperpigmentation mouth', 'get', 'get hyperpigmentation', 'get hyperpigmentation mouth', 'hyperpigmentation', 'hyperpigmentation mouth', 'mouth']",0,1,0,0,0,0,0,0,0.04081632653061224
176161,I'm getting married in September and Stacy even helped me hash out,0,get married stay help,"['get', 'get married', 'get married stay', 'get married stay help', 'married', 'married stay', 'married stay help', 'stay', 'stay help', 'help']",0,1,0,0,0,0,0,0,0.06451612903225806
135179,I am in week 2.5 and it's getting better slowly but surely.,0,get good slowly surely,"['get', 'get good', 'get good slowly', 'get good slowly surely', 'good', 'good slowly', 'good slowly surely', 'slowly', 'slowly surely', 'surely']",0,1,0,0,0,0,0,0,0.06451612903225806
166654,Good sample of information without getting into too much detail.,0,good sample information get detail,"['good', 'good sample', 'good sample information', 'good sample information get', 'good sample information get detail', 'sample', 'sample information', 'sample information get', 'sample information get detail', 'information', 'information get', 'information get detail', 'get', 'get detail', 'detail']",0,1,0,0,0,0,0,0,0.05555555555555555
169830,Even after when I got my stitches out I was crying from pain,1,get stitch cry pain,"['get', 'get stitch', 'get stitch cry', 'get stitch cry pain', 'stitch', 'stitch cry', 'stitch cry pain', 'cry', 'cry pain', 'pain']",0,1,0,0,0,0,0,0,0.06451612903225806
153118,I immediately got the feeling that he didn't appreciate me coming in,1,immediately get feel appreciate come,"['immediately', 'immediately get', 'immediately get feel', 'immediately get feel appreciate', 'immediately get feel appreciate come', 'get', 'get feel', 'get feel appreciate', 'get feel appreciate come', 'feel', 'feel appreciate', 'feel appreciate come', 'appreciate', 'appreciate come', 'come']",0,1,0,0,0,0,0,0,0.05555555555555555
142050,Portland Pain and Spine is in my opinion the BEST PAIN CLINIC in the Pacific Northwest period!I have had i,0,poland pain spine opinion good pain clinic northwest period,"['poland', 'poland pain', 'poland pain spine', 'poland pain spine opinion', 'poland pain spine opinion good', 'poland pain spine opinion good pain', 'poland pain spine opinion good pain clinic', 'poland pain spine opinion good pain clinic northwest', 'poland pain spine opinion good pain clinic northwest period', 'pain', 'pain spine', 'pain spine opinion', 'pain spine opinion good', 'pain spine opinion good pain', 'pain spine opinion good pain clinic', 'pain spine opinion good pain clinic northwest', 'pain spine opinion good pain clinic northwest period', 'spine', 'spine opinion', 'spine opinion good', 'spine opinion good pain', 'spine opinion good pain clinic', 'spine opinion good pain clinic northwest', 'spine opinion good pain clinic northwest period', 'opinion', 'opinion good', 'opinion good pain', 'opinion good pain clinic', 'opinion good pain clinic northwest', 'opinion good pain clinic northwest period', 'good', 'good pain', 'good pain clinic', 'good pain clinic northwest', 'good pain clinic northwest period', 'pain', 'pain clinic', 'pain clinic northwest', 'pain clinic northwest period', 'clinic', 'clinic northwest', 'clinic northwest period', 'northwest', 'northwest period', 'period']",0,0,0,1,0,0,0,0,0.030303030303030304
62663,I'm very comfortable seeing her and she makes you feel comfortable during the procedures and examinations and everything went fine,0,comfortable see make feel comfortable procedure examination go fine,"['comfortable', 'comfortable see', 'comfortable see make', 'comfortable see make feel', 'comfortable see make feel comfortable', 'comfortable see make feel comfortable procedure', 'comfortable see make feel comfortable procedure examination', 'comfortable see make feel comfortable procedure examination go', 'comfortable see make feel comfortable procedure examination go fine', 'see', 'see make', 'see make feel', 'see make feel comfortable', 'see make feel comfortable procedure', 'see make feel comfortable procedure examination', 'see make feel comfortable procedure examination go', 'see make feel comfortable procedure examination go fine', 'make', 'make feel', 'make feel comfortable', 'make feel comfortable procedure', 'make feel comfortable procedure examination', 'make feel comfortable procedure examination go', 'make feel comfortable procedure examination go fine', 'feel', 'feel comfortable', 'feel comfortable procedure', 'feel comfortable procedure examination', 'feel comfortable procedure examination go', 'feel comfortable procedure examination go fine', 'comfortable', 'comfortable procedure', 'comfortable procedure examination', 'comfortable procedure examination go', 'comfortable procedure examination go fine', 'procedure', 'procedure examination', 'procedure examination go', 'procedure examination go fine', 'examination', 'examination go', 'examination go fine', 'go', 'go fine', 'fine']",0,0,0,0,0,1,0,0,0.030303030303030304
