commentId,comment,classification,comment_processed,word_phrase_list,little,little pain,pain,exceed,exceed expectation,expectation,similarity_score
166547,"I don't know why anyone with back pain, neck pain, or headaches would go anywhere else or even seek treatment with medication.",0,know pain neck pain headache seek treatment meditation,"['know', 'know pain', 'know pain neck', 'know pain neck pain', 'know pain neck pain headache', 'know pain neck pain headache seek', 'know pain neck pain headache seek treatment', 'know pain neck pain headache seek treatment meditation', 'pain', 'pain neck', 'pain neck pain', 'pain neck pain headache', 'pain neck pain headache seek', 'pain neck pain headache seek treatment', 'pain neck pain headache seek treatment meditation', 'neck', 'neck pain', 'neck pain headache', 'neck pain headache seek', 'neck pain headache seek treatment', 'neck pain headache seek treatment meditation', 'pain', 'pain headache', 'pain headache seek', 'pain headache seek treatment', 'pain headache seek treatment meditation', 'headache', 'headache seek', 'headache seek treatment', 'headache seek treatment meditation', 'seek', 'seek treatment', 'seek treatment meditation', 'treatment', 'treatment meditation', 'meditation']",0,0,1,0,0,0,0.043478260869565216
123854,I had fillers that left me bruised and in excruciating pain.,1,tiller leave bruise torment pain,"['tiller', 'tiller leave', 'tiller leave bruise', 'tiller leave bruise torment', 'tiller leave bruise torment pain', 'leave', 'leave bruise', 'leave bruise torment', 'leave bruise torment pain', 'bruise', 'bruise torment', 'bruise torment pain', 'torment', 'torment pain', 'pain']",0,0,1,0,0,0,0.08
111008,Even during the first post-op week I didn't really feel much pain.,0,feel pain,"['feel', 'feel pain', 'pain']",0,0,1,0,0,0,0.15384615384615385
66742,He feels my pain,0,feel pain,"['feel', 'feel pain', 'pain']",0,0,1,0,0,0,0.15384615384615385
82051,"so little value on her own life, where do you think your eyes are on the list?",1,little value life think eye list,"['little', 'little value', 'little value life', 'little value life think', 'little value life think eye', 'little value life think eye list', 'value', 'value life', 'value life think', 'value life think eye', 'value life think eye list', 'life', 'life think', 'life think eye', 'life think eye list', 'think', 'think eye', 'think eye list', 'eye', 'eye list', 'list']",1,0,0,0,0,0,0.06451612903225806
91126,The results of my surgery far exceeded anything I ever dreamed possible.,0,result surgery far exceed dream possible,"['result', 'result surgery', 'result surgery far', 'result surgery far exceed', 'result surgery far exceed dream', 'result surgery far exceed dream possible', 'surgery', 'surgery far', 'surgery far exceed', 'surgery far exceed dream', 'surgery far exceed dream possible', 'far', 'far exceed', 'far exceed dream', 'far exceed dream possible', 'exceed', 'exceed dream', 'exceed dream possible', 'dream', 'dream possible', 'possible']",0,0,0,1,0,0,0.06451612903225806
120934,"I had shoulder surgery at this place and the dr. and surgery results were fantastic, beyond my expectations.",0,shoulder surgery place surgery result fantastic expectation,"['shoulder', 'shoulder surgery', 'shoulder surgery place', 'shoulder surgery place surgery', 'shoulder surgery place surgery result', 'shoulder surgery place surgery result fantastic', 'shoulder surgery place surgery result fantastic expectation', 'surgery', 'surgery place', 'surgery place surgery', 'surgery place surgery result', 'surgery place surgery result fantastic', 'surgery place surgery result fantastic expectation', 'place', 'place surgery', 'place surgery result', 'place surgery result fantastic', 'place surgery result fantastic expectation', 'surgery', 'surgery result', 'surgery result fantastic', 'surgery result fantastic expectation', 'result', 'result fantastic', 'result fantastic expectation', 'fantastic', 'fantastic expectation', 'expectation']",0,0,0,0,0,1,0.05263157894736842
118482,"Dr. Boivin introduced himself, gave me an exam, took me out of my pain, gave me antibiotics for my infection.",0,introduce give examination take pain give antibiotic infection,"['introduce', 'introduce give', 'introduce give examination', 'introduce give examination take', 'introduce give examination take pain', 'introduce give examination take pain give', 'introduce give examination take pain give antibiotic', 'introduce give examination take pain give antibiotic infection', 'give', 'give examination', 'give examination take', 'give examination take pain', 'give examination take pain give', 'give examination take pain give antibiotic', 'give examination take pain give antibiotic infection', 'examination', 'examination take', 'examination take pain', 'examination take pain give', 'examination take pain give antibiotic', 'examination take pain give antibiotic infection', 'take', 'take pain', 'take pain give', 'take pain give antibiotic', 'take pain give antibiotic infection', 'pain', 'pain give', 'pain give antibiotic', 'pain give antibiotic infection', 'give', 'give antibiotic', 'give antibiotic infection', 'antibiotic', 'antibiotic infection', 'infection']",0,0,1,0,0,0,0.043478260869565216
88262,I am still pain free.,0,pain free,"['pain', 'pain free', 'free']",0,0,1,0,0,0,0.15384615384615385
190174,He was straight forward and direct about what my expectations should be post op and how they would look.,0,straight forward direct expectation post op look,"['straight', 'straight forward', 'straight forward direct', 'straight forward direct expectation', 'straight forward direct expectation post', 'straight forward direct expectation post op', 'straight forward direct expectation post op look', 'forward', 'forward direct', 'forward direct expectation', 'forward direct expectation post', 'forward direct expectation post op', 'forward direct expectation post op look', 'direct', 'direct expectation', 'direct expectation post', 'direct expectation post op', 'direct expectation post op look', 'expectation', 'expectation post', 'expectation post op', 'expectation post op look', 'post', 'post op', 'post op look', 'op', 'op look', 'look']",0,0,0,0,0,1,0.05263157894736842
159038,"After three hours I discovered my pain was mainly due to compression, not facet nerve impingement.",0,discover pain chiefly compression not facet nerve impingement,"['discover', 'discover pain', 'discover pain chiefly', 'discover pain chiefly compression', 'discover pain chiefly compression not', 'discover pain chiefly compression not facet', 'discover pain chiefly compression not facet nerve', 'discover pain chiefly compression not facet nerve impingement', 'pain', 'pain chiefly', 'pain chiefly compression', 'pain chiefly compression not', 'pain chiefly compression not facet', 'pain chiefly compression not facet nerve', 'pain chiefly compression not facet nerve impingement', 'chiefly', 'chiefly compression', 'chiefly compression not', 'chiefly compression not facet', 'chiefly compression not facet nerve', 'chiefly compression not facet nerve impingement', 'compression', 'compression not', 'compression not facet', 'compression not facet nerve', 'compression not facet nerve impingement', 'not', 'not facet', 'not facet nerve', 'not facet nerve impingement', 'facet', 'facet nerve', 'facet nerve impingement', 'nerve', 'nerve impingement', 'impingement']",0,0,1,0,0,0,0.043478260869565216
189084,"I'm not most people and my pain is uncomfortable, that's why I came for the brace.",1,not people pain uncomfortable come brace,"['not', 'not people', 'not people pain', 'not people pain uncomfortable', 'not people pain uncomfortable come', 'not people pain uncomfortable come brace', 'people', 'people pain', 'people pain uncomfortable', 'people pain uncomfortable come', 'people pain uncomfortable come brace', 'pain', 'pain uncomfortable', 'pain uncomfortable come', 'pain uncomfortable come brace', 'uncomfortable', 'uncomfortable come', 'uncomfortable come brace', 'come', 'come brace', 'brace']",0,0,1,0,0,0,0.06451612903225806
139127,Dr. Beck set realistic expectations for my BBL.,0,set realistic expectation bal,"['set', 'set realistic', 'set realistic expectation', 'set realistic expectation bal', 'realistic', 'realistic expectation', 'realistic expectation bal', 'expectation', 'expectation bal', 'bal']",0,0,0,0,0,1,0.1
115708,My prior doctor didn't even touch my back to figure out my back pain.,1,prior touch figure pain,"['prior', 'prior touch', 'prior touch figure', 'prior touch figure pain', 'touch', 'touch figure', 'touch figure pain', 'figure', 'figure pain', 'pain']",0,0,1,0,0,0,0.1
180992,Dr. Khan is a caring physician and has his patients' best interests in mind to help eliviate their pain.,0,dare doctor patient good interest mind help eliminate pain,"['dare', 'dare doctor', 'dare doctor patient', 'dare doctor patient good', 'dare doctor patient good interest', 'dare doctor patient good interest mind', 'dare doctor patient good interest mind help', 'dare doctor patient good interest mind help eliminate', 'dare doctor patient good interest mind help eliminate pain', 'doctor', 'doctor patient', 'doctor patient good', 'doctor patient good interest', 'doctor patient good interest mind', 'doctor patient good interest mind help', 'doctor patient good interest mind help eliminate', 'doctor patient good interest mind help eliminate pain', 'patient', 'patient good', 'patient good interest', 'patient good interest mind', 'patient good interest mind help', 'patient good interest mind help eliminate', 'patient good interest mind help eliminate pain', 'good', 'good interest', 'good interest mind', 'good interest mind help', 'good interest mind help eliminate', 'good interest mind help eliminate pain', 'interest', 'interest mind', 'interest mind help', 'interest mind help eliminate', 'interest mind help eliminate pain', 'mind', 'mind help', 'mind help eliminate', 'mind help eliminate pain', 'help', 'help eliminate', 'help eliminate pain', 'eliminate', 'eliminate pain', 'pain']",0,0,1,0,0,0,0.03636363636363636
