commentId,comment,classification,comment_processed,word_phrase_list,impression,great,similarity_score
166018,"Receptionist, nurses, techs, PAs all pleasant and great teachers with great explanation.",0,reception nurse tear pa pleasant great teacher great explanation,"['reception', 'reception nurse', 'reception nurse tear', 'reception nurse tear pa', 'reception nurse tear pa pleasant', 'reception nurse tear pa pleasant great', 'reception nurse tear pa pleasant great teacher', 'reception nurse tear pa pleasant great teacher great', 'reception nurse tear pa pleasant great teacher great explanation', 'nurse', 'nurse tear', 'nurse tear pa', 'nurse tear pa pleasant', 'nurse tear pa pleasant great', 'nurse tear pa pleasant great teacher', 'nurse tear pa pleasant great teacher great', 'nurse tear pa pleasant great teacher great explanation', 'tear', 'tear pa', 'tear pa pleasant', 'tear pa pleasant great', 'tear pa pleasant great teacher', 'tear pa pleasant great teacher great', 'tear pa pleasant great teacher great explanation', 'pa', 'pa pleasant', 'pa pleasant great', 'pa pleasant great teacher', 'pa pleasant great teacher great', 'pa pleasant great teacher great explanation', 'pleasant', 'pleasant great', 'pleasant great teacher', 'pleasant great teacher great', 'pleasant great teacher great explanation', 'great', 'great teacher', 'great teacher great', 'great teacher great explanation', 'teacher', 'teacher great', 'teacher great explanation', 'great', 'great explanation', 'explanation']",0,1,0.041666666666666664
107567,And this was a few hours after another nurse told me my ultrasound looks great and my pregnancy is progressing.,1,nurse tell ultrasound look great pregnancy progress,"['nurse', 'nurse tell', 'nurse tell ultrasound', 'nurse tell ultrasound look', 'nurse tell ultrasound look great', 'nurse tell ultrasound look great pregnancy', 'nurse tell ultrasound look great pregnancy progress', 'tell', 'tell ultrasound', 'tell ultrasound look', 'tell ultrasound look great', 'tell ultrasound look great pregnancy', 'tell ultrasound look great pregnancy progress', 'ultrasound', 'ultrasound look', 'ultrasound look great', 'ultrasound look great pregnancy', 'ultrasound look great pregnancy progress', 'look', 'look great', 'look great pregnancy', 'look great pregnancy progress', 'great', 'great pregnancy', 'great pregnancy progress', 'pregnancy', 'pregnancy progress', 'progress']",0,1,0.06451612903225806
103364,They took me right away and the visit was great!!,0,take right away visit great,"['take', 'take right', 'take right away', 'take right away visit', 'take right away visit great', 'right', 'right away', 'right away visit', 'right away visit great', 'away', 'away visit', 'away visit great', 'visit', 'visit great', 'great']",0,1,0.1111111111111111
102026,great work.,0,great work,"['great', 'great work', 'work']",0,1,0.3333333333333333
119748,Great info and great service.,0,great great service,"['great', 'great great', 'great great service', 'great', 'great service', 'service']",0,1,0.2222222222222222
184112,Illuminate just made such an impression on me that I told myself I wanted to let others know !,0,illuminate impression tell want let know,"['illuminate', 'illuminate impression', 'illuminate impression tell', 'illuminate impression tell want', 'illuminate impression tell want let', 'illuminate impression tell want let know', 'impression', 'impression tell', 'impression tell want', 'impression tell want let', 'impression tell want let know', 'tell', 'tell want', 'tell want let', 'tell want let know', 'want', 'want let', 'want let know', 'let', 'let know', 'know']",1,0,0.08333333333333333
115001,I had never seen his work just word of mouth from my aunt and great reviews from my insurance company (BCBS) !,0,see work word mouth aunt great review insurance company act,"['see', 'see work', 'see work word', 'see work word mouth', 'see work word mouth aunt', 'see work word mouth aunt great', 'see work word mouth aunt great review', 'see work word mouth aunt great review insurance', 'see work word mouth aunt great review insurance company', 'see work word mouth aunt great review insurance company act', 'work', 'work word', 'work word mouth', 'work word mouth aunt', 'work word mouth aunt great', 'work word mouth aunt great review', 'work word mouth aunt great review insurance', 'work word mouth aunt great review insurance company', 'work word mouth aunt great review insurance company act', 'word', 'word mouth', 'word mouth aunt', 'word mouth aunt great', 'word mouth aunt great review', 'word mouth aunt great review insurance', 'word mouth aunt great review insurance company', 'word mouth aunt great review insurance company act', 'mouth', 'mouth aunt', 'mouth aunt great', 'mouth aunt great review', 'mouth aunt great review insurance', 'mouth aunt great review insurance company', 'mouth aunt great review insurance company act', 'aunt', 'aunt great', 'aunt great review', 'aunt great review insurance', 'aunt great review insurance company', 'aunt great review insurance company act', 'great', 'great review', 'great review insurance', 'great review insurance company', 'great review insurance company act', 'review', 'review insurance', 'review insurance company', 'review insurance company act', 'insurance', 'insurance company', 'insurance company act', 'company', 'company act', 'act']",0,1,0.034482758620689655
139635,Great group of people that take care of you here at this office.,0,great group people care office,"['great', 'great group', 'great group people', 'great group people care', 'great group people care office', 'group', 'group people', 'group people care', 'group people care office', 'people', 'people care', 'people care office', 'care', 'care office', 'office']",0,1,0.1111111111111111
61615,I think he shows a great personal interest in myself and my family,0,think show great personal interest family,"['think', 'think show', 'think show great', 'think show great personal', 'think show great personal interest', 'think show great personal interest family', 'show', 'show great', 'show great personal', 'show great personal interest', 'show great personal interest family', 'great', 'great personal', 'great personal interest', 'great personal interest family', 'personal', 'personal interest', 'personal interest family', 'interest', 'interest family', 'family']",0,1,0.08333333333333333
123769,I haven't even had physical therapy after because of the at home exercises and the great job he did.,0,physical therapy home exercise great job,"['physical', 'physical therapy', 'physical therapy home', 'physical therapy home exercise', 'physical therapy home exercise great', 'physical therapy home exercise great job', 'therapy', 'therapy home', 'therapy home exercise', 'therapy home exercise great', 'therapy home exercise great job', 'home', 'home exercise', 'home exercise great', 'home exercise great job', 'exercise', 'exercise great', 'exercise great job', 'great', 'great job', 'job']",0,1,0.08333333333333333
96140,and Andrea was great.,0,great,['great'],0,1,0.5
179188,Not a great doctor in terms of experience so don't wast your money.,1,not great term experience wast money,"['not', 'not great', 'not great term', 'not great term experience', 'not great term experience wast', 'not great term experience wast money', 'great', 'great term', 'great term experience', 'great term experience wast', 'great term experience wast money', 'term', 'term experience', 'term experience wast', 'term experience wast money', 'experience', 'experience wast', 'experience wast money', 'wast', 'wast money', 'money']",0,1,0.08333333333333333
173427,The gift cards were great!,0,gift card great,"['gift', 'gift card', 'gift card great', 'card', 'card great', 'great']",0,1,0.2222222222222222
178157,"not only was communication great the pap and breast exam were a breeze, no pain no discomfort, no judgement.",0,not communication great pp breast examination breeze no pain no discomfort no judgment,"['not', 'not communication', 'not communication great', 'not communication great pp', 'not communication great pp breast', 'not communication great pp breast examination', 'not communication great pp breast examination breeze', 'not communication great pp breast examination breeze no', 'not communication great pp breast examination breeze no pain', 'not communication great pp breast examination breeze no pain no', 'not communication great pp breast examination breeze no pain no discomfort', 'not communication great pp breast examination breeze no pain no discomfort no', 'not communication great pp breast examination breeze no pain no discomfort no judgment', 'communication', 'communication great', 'communication great pp', 'communication great pp breast', 'communication great pp breast examination', 'communication great pp breast examination breeze', 'communication great pp breast examination breeze no', 'communication great pp breast examination breeze no pain', 'communication great pp breast examination breeze no pain no', 'communication great pp breast examination breeze no pain no discomfort', 'communication great pp breast examination breeze no pain no discomfort no', 'communication great pp breast examination breeze no pain no discomfort no judgment', 'great', 'great pp', 'great pp breast', 'great pp breast examination', 'great pp breast examination breeze', 'great pp breast examination breeze no', 'great pp breast examination breeze no pain', 'great pp breast examination breeze no pain no', 'great pp breast examination breeze no pain no discomfort', 'great pp breast examination breeze no pain no discomfort no', 'great pp breast examination breeze no pain no discomfort no judgment', 'pp', 'pp breast', 'pp breast examination', 'pp breast examination breeze', 'pp breast examination breeze no', 'pp breast examination breeze no pain', 'pp breast examination breeze no pain no', 'pp breast examination breeze no pain no discomfort', 'pp breast examination breeze no pain no discomfort no', 'pp breast examination breeze no pain no discomfort no judgment', 'breast', 'breast examination', 'breast examination breeze', 'breast examination breeze no', 'breast examination breeze no pain', 'breast examination breeze no pain no', 'breast examination breeze no pain no discomfort', 'breast examination breeze no pain no discomfort no', 'breast examination breeze no pain no discomfort no judgment', 'examination', 'examination breeze', 'examination breeze no', 'examination breeze no pain', 'examination breeze no pain no', 'examination breeze no pain no discomfort', 'examination breeze no pain no discomfort no', 'examination breeze no pain no discomfort no judgment', 'breeze', 'breeze no', 'breeze no pain', 'breeze no pain no', 'breeze no pain no discomfort', 'breeze no pain no discomfort no', 'breeze no pain no discomfort no judgment', 'no', 'no pain', 'no pain no', 'no pain no discomfort', 'no pain no discomfort no', 'no pain no discomfort no judgment', 'pain', 'pain no', 'pain no discomfort', 'pain no discomfort no', 'pain no discomfort no judgment', 'no', 'no discomfort', 'no discomfort no', 'no discomfort no judgment', 'discomfort', 'discomfort no', 'discomfort no judgment', 'no', 'no judgment', 'judgment']",0,1,0.02127659574468085
