commentId,comment,classification,comment_processed,word_phrase_list,greet,follow,follow process,process,similarity_score
117872,"During the surgery followup appointments he kept us informed on test results and, always, answered any questions we had.",0,surgery follow appointment keep inform test result answer question,"['surgery', 'surgery follow', 'surgery follow appointment', 'surgery follow appointment keep', 'surgery follow appointment keep inform', 'surgery follow appointment keep inform test', 'surgery follow appointment keep inform test result', 'surgery follow appointment keep inform test result answer', 'surgery follow appointment keep inform test result answer question', 'follow', 'follow appointment', 'follow appointment keep', 'follow appointment keep inform', 'follow appointment keep inform test', 'follow appointment keep inform test result', 'follow appointment keep inform test result answer', 'follow appointment keep inform test result answer question', 'appointment', 'appointment keep', 'appointment keep inform', 'appointment keep inform test', 'appointment keep inform test result', 'appointment keep inform test result answer', 'appointment keep inform test result answer question', 'keep', 'keep inform', 'keep inform test', 'keep inform test result', 'keep inform test result answer', 'keep inform test result answer question', 'inform', 'inform test', 'inform test result', 'inform test result answer', 'inform test result answer question', 'test', 'test result', 'test result answer', 'test result answer question', 'result', 'result answer', 'result answer question', 'answer', 'answer question', 'question']",0,1,0,0,0.0392156862745098
185685,and the entire process such a wonderful and enjoyable experience!,0,entire process fantastic enjoyable experience,"['entire', 'entire process', 'entire process fantastic', 'entire process fantastic enjoyable', 'entire process fantastic enjoyable experience', 'process', 'process fantastic', 'process fantastic enjoyable', 'process fantastic enjoyable experience', 'fantastic', 'fantastic enjoyable', 'fantastic enjoyable experience', 'enjoyable', 'enjoyable experience', 'experience']",0,0,0,1,0.09523809523809523
116315,"If they recommend being admitted to the hospital, the process can best be described as torture.",1,recommend admit hospital process good describe torture,"['recommend', 'recommend admit', 'recommend admit hospital', 'recommend admit hospital process', 'recommend admit hospital process good', 'recommend admit hospital process good describe', 'recommend admit hospital process good describe torture', 'admit', 'admit hospital', 'admit hospital process', 'admit hospital process good', 'admit hospital process good describe', 'admit hospital process good describe torture', 'hospital', 'hospital process', 'hospital process good', 'hospital process good describe', 'hospital process good describe torture', 'process', 'process good', 'process good describe', 'process good describe torture', 'good', 'good describe', 'good describe torture', 'describe', 'describe torture', 'torture']",0,0,0,1,0.058823529411764705
140483,I felt the initial meet and greet went well.,0,feel initial meet greet go,"['feel', 'feel initial', 'feel initial meet', 'feel initial meet greet', 'feel initial meet greet go', 'initial', 'initial meet', 'initial meet greet', 'initial meet greet go', 'meet', 'meet greet', 'meet greet go', 'greet', 'greet go', 'go']",1,0,0,0,0.09523809523809523
74162,Upon arrival I was greeted by very sweet ladies and was asked to fill out three pages of paperwork.,0,arrival greet sweet lady ask fill page paperwork,"['arrival', 'arrival greet', 'arrival greet sweet', 'arrival greet sweet lady', 'arrival greet sweet lady ask', 'arrival greet sweet lady ask fill', 'arrival greet sweet lady ask fill page', 'arrival greet sweet lady ask fill page paperwork', 'greet', 'greet sweet', 'greet sweet lady', 'greet sweet lady ask', 'greet sweet lady ask fill', 'greet sweet lady ask fill page', 'greet sweet lady ask fill page paperwork', 'sweet', 'sweet lady', 'sweet lady ask', 'sweet lady ask fill', 'sweet lady ask fill page', 'sweet lady ask fill page paperwork', 'lady', 'lady ask', 'lady ask fill', 'lady ask fill page', 'lady ask fill page paperwork', 'ask', 'ask fill', 'ask fill page', 'ask fill page paperwork', 'fill', 'fill page', 'fill page paperwork', 'page', 'page paperwork', 'paperwork']",1,0,0,0,0.047619047619047616
149234,My daughter had follow up appointment last month over phone never got the link.,1,daughter follow appointment phone get link,"['daughter', 'daughter follow', 'daughter follow appointment', 'daughter follow appointment phone', 'daughter follow appointment phone get', 'daughter follow appointment phone get link', 'follow', 'follow appointment', 'follow appointment phone', 'follow appointment phone get', 'follow appointment phone get link', 'appointment', 'appointment phone', 'appointment phone get', 'appointment phone get link', 'phone', 'phone get', 'phone get link', 'get', 'get link', 'link']",0,1,0,0,0.07407407407407407
152292,The procedure was not painful and the days that followed were o...,0,procedure not painful follow o,"['procedure', 'procedure not', 'procedure not painful', 'procedure not painful follow', 'procedure not painful follow o', 'not', 'not painful', 'not painful follow', 'not painful follow o', 'painful', 'painful follow', 'painful follow o', 'follow', 'follow o', 'o']",0,1,0,0,0.09523809523809523
165551,They follow all Covid protocols.,0,follow protocol,"['follow', 'follow protocol', 'protocol']",0,1,0,0,0.2222222222222222
114659,The whole process was great and I couldn't have asked for anything to be anymore perfect.,0,process great ask anymore perfect,"['process', 'process great', 'process great ask', 'process great ask anymore', 'process great ask anymore perfect', 'great', 'great ask', 'great ask anymore', 'great ask anymore perfect', 'ask', 'ask anymore', 'ask anymore perfect', 'anymore', 'anymore perfect', 'perfect']",0,0,0,1,0.09523809523809523
112365,"and six months   following surgery, I feel stronger in my surgical arm than my other arm!",0,follow surgery feel strong surgical arm arm,"['follow', 'follow surgery', 'follow surgery feel', 'follow surgery feel strong', 'follow surgery feel strong surgical', 'follow surgery feel strong surgical arm', 'follow surgery feel strong surgical arm arm', 'surgery', 'surgery feel', 'surgery feel strong', 'surgery feel strong surgical', 'surgery feel strong surgical arm', 'surgery feel strong surgical arm arm', 'feel', 'feel strong', 'feel strong surgical', 'feel strong surgical arm', 'feel strong surgical arm arm', 'strong', 'strong surgical', 'strong surgical arm', 'strong surgical arm arm', 'surgical', 'surgical arm', 'surgical arm arm', 'arm', 'arm arm', 'arm']",0,1,0,0,0.058823529411764705
142604,"and processed my paperwork as a first time patient in a timely manner, where I was seen by Dr. Munoz within 5 minutes after that.",0,process paperwork time patient timely manner see minute,"['process', 'process paperwork', 'process paperwork time', 'process paperwork time patient', 'process paperwork time patient timely', 'process paperwork time patient timely manner', 'process paperwork time patient timely manner see', 'process paperwork time patient timely manner see minute', 'paperwork', 'paperwork time', 'paperwork time patient', 'paperwork time patient timely', 'paperwork time patient timely manner', 'paperwork time patient timely manner see', 'paperwork time patient timely manner see minute', 'time', 'time patient', 'time patient timely', 'time patient timely manner', 'time patient timely manner see', 'time patient timely manner see minute', 'patient', 'patient timely', 'patient timely manner', 'patient timely manner see', 'patient timely manner see minute', 'timely', 'timely manner', 'timely manner see', 'timely manner see minute', 'manner', 'manner see', 'manner see minute', 'see', 'see minute', 'minute']",0,0,0,1,0.047619047619047616
