commentId,comment,classification,comment_processed,word_phrase_list,move,move away,move away drive,away,away drive,drive,similarity_score
170549,stay away horrible dr has no concern about the outcome of procedure,1,stay away atrocious no concern result procedure,"['stay', 'stay away', 'stay away atrocious', 'stay away atrocious no', 'stay away atrocious no concern', 'stay away atrocious no concern result', 'stay away atrocious no concern result procedure', 'away', 'away atrocious', 'away atrocious no', 'away atrocious no concern', 'away atrocious no concern result', 'away atrocious no concern result procedure', 'atrocious', 'atrocious no', 'atrocious no concern', 'atrocious no concern result', 'atrocious no concern result procedure', 'no', 'no concern', 'no concern result', 'no concern result procedure', 'concern', 'concern result', 'concern result procedure', 'result', 'result procedure', 'procedure']",0,0,0,1,0,0,0.058823529411764705
190167,Even after moving out of the state after my first surgery eleven years ago I still fly back to Fort Worth to use him.,0,move state surgery fly fort worth use,"['move', 'move state', 'move state surgery', 'move state surgery fly', 'move state surgery fly fort', 'move state surgery fly fort worth', 'move state surgery fly fort worth use', 'state', 'state surgery', 'state surgery fly', 'state surgery fly fort', 'state surgery fly fort worth', 'state surgery fly fort worth use', 'surgery', 'surgery fly', 'surgery fly fort', 'surgery fly fort worth', 'surgery fly fort worth use', 'fly', 'fly fort', 'fly fort worth', 'fly fort worth use', 'fort', 'fort worth', 'fort worth use', 'worth', 'worth use', 'use']",1,0,0,0,0,0,0.058823529411764705
163163,Never hesitant to help or to see me at his office right away.,0,resistant help office right away,"['resistant', 'resistant help', 'resistant help office', 'resistant help office right', 'resistant help office right away', 'help', 'help office', 'help office right', 'help office right away', 'office', 'office right', 'office right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.09523809523809523
180216,"for the second appointment, I was moved to another location without notification from the staff and missed the appointment.",1,appointment move location ratification staff miss appointment,"['appointment', 'appointment move', 'appointment move location', 'appointment move location ratification', 'appointment move location ratification staff', 'appointment move location ratification staff miss', 'appointment move location ratification staff miss appointment', 'move', 'move location', 'move location ratification', 'move location ratification staff', 'move location ratification staff miss', 'move location ratification staff miss appointment', 'location', 'location ratification', 'location ratification staff', 'location ratification staff miss', 'location ratification staff miss appointment', 'ratification', 'ratification staff', 'ratification staff miss', 'ratification staff miss appointment', 'staff', 'staff miss', 'staff miss appointment', 'miss', 'miss appointment', 'appointment']",1,0,0,0,0,0,0.058823529411764705
180816,She opened up my airway and repaired my sinuses.,0,open away repair sinus,"['open', 'open away', 'open away repair', 'open away repair sinus', 'away', 'away repair', 'away repair sinus', 'repair', 'repair sinus', 'sinus']",0,0,0,1,0,0,0.125
173070,We were staying 45 minutes away and so it completely rushed us.,1,stay minute away completely rush,"['stay', 'stay minute', 'stay minute away', 'stay minute away completely', 'stay minute away completely rush', 'minute', 'minute away', 'minute away completely', 'minute away completely rush', 'away', 'away completely', 'away completely rush', 'completely', 'completely rush', 'rush']",0,0,0,1,0,0,0.09523809523809523
171214,I pushed away my chidren's father and watched my 23 year relationship end and watched my children become more,1,push away child father watch relationship end watch child,"['push', 'push away', 'push away child', 'push away child father', 'push away child father watch', 'push away child father watch relationship', 'push away child father watch relationship end', 'push away child father watch relationship end watch', 'push away child father watch relationship end watch child', 'away', 'away child', 'away child father', 'away child father watch', 'away child father watch relationship', 'away child father watch relationship end', 'away child father watch relationship end watch', 'away child father watch relationship end watch child', 'child', 'child father', 'child father watch', 'child father watch relationship', 'child father watch relationship end', 'child father watch relationship end watch', 'child father watch relationship end watch child', 'father', 'father watch', 'father watch relationship', 'father watch relationship end', 'father watch relationship end watch', 'father watch relationship end watch child', 'watch', 'watch relationship', 'watch relationship end', 'watch relationship end watch', 'watch relationship end watch child', 'relationship', 'relationship end', 'relationship end watch', 'relationship end watch child', 'end', 'end watch', 'end watch child', 'watch', 'watch child', 'child']",0,0,0,1,0,0,0.0392156862745098
124535,I did not experience any pain after the surgery and felt improvement in breathing right away.,0,not experience pain surgery feel improvement breathe right away,"['not', 'not experience', 'not experience pain', 'not experience pain surgery', 'not experience pain surgery feel', 'not experience pain surgery feel improvement', 'not experience pain surgery feel improvement breathe', 'not experience pain surgery feel improvement breathe right', 'not experience pain surgery feel improvement breathe right away', 'experience', 'experience pain', 'experience pain surgery', 'experience pain surgery feel', 'experience pain surgery feel improvement', 'experience pain surgery feel improvement breathe', 'experience pain surgery feel improvement breathe right', 'experience pain surgery feel improvement breathe right away', 'pain', 'pain surgery', 'pain surgery feel', 'pain surgery feel improvement', 'pain surgery feel improvement breathe', 'pain surgery feel improvement breathe right', 'pain surgery feel improvement breathe right away', 'surgery', 'surgery feel', 'surgery feel improvement', 'surgery feel improvement breathe', 'surgery feel improvement breathe right', 'surgery feel improvement breathe right away', 'feel', 'feel improvement', 'feel improvement breathe', 'feel improvement breathe right', 'feel improvement breathe right away', 'improvement', 'improvement breathe', 'improvement breathe right', 'improvement breathe right away', 'breathe', 'breathe right', 'breathe right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.0392156862745098
92593,Dr. Earl (if you can even really call him a doctor) should have his license taken away.,1,license take away,"['license', 'license take', 'license take away', 'take', 'take away', 'away']",0,0,0,1,0,0,0.16666666666666666
113639,Any fear you have will go away when you discuss your health with him!,0,fear away discus health,"['fear', 'fear away', 'fear away discus', 'fear away discus health', 'away', 'away discus', 'away discus health', 'discus', 'discus health', 'health']",0,0,0,1,0,0,0.125
81680,I alway recommend this office.,0,away recommend office,"['away', 'away recommend', 'away recommend office', 'recommend', 'recommend office', 'office']",0,0,0,1,0,0,0.16666666666666666
65502,He responds to your email or phone messages right away,0,respond e-mail phone message right away,"['respond', 'respond e-mail', 'respond e-mail phone', 'respond e-mail phone message', 'respond e-mail phone message right', 'respond e-mail phone message right away', 'e-mail', 'e-mail phone', 'e-mail phone message', 'e-mail phone message right', 'e-mail phone message right away', 'phone', 'phone message', 'phone message right', 'phone message right away', 'message', 'message right', 'message right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.07407407407407407
189477,My neuropathy is going away.,0,neuropathic go away,"['neuropathic', 'neuropathic go', 'neuropathic go away', 'go', 'go away', 'away']",0,0,0,1,0,0,0.16666666666666666
95114,I referred a friend the other day and they turned her away without even seeing her.,1,refer friend turn away see,"['refer', 'refer friend', 'refer friend turn', 'refer friend turn away', 'refer friend turn away see', 'friend', 'friend turn', 'friend turn away', 'friend turn away see', 'turn', 'turn away', 'turn away see', 'away', 'away see', 'see']",0,0,0,1,0,0,0.09523809523809523
158081,"While still proceeding with caution, my consultation with Dr. Fechner took all the nerves and trepidation away.",0,proceed caution consultation becher take nerve trepidation away,"['proceed', 'proceed caution', 'proceed caution consultation', 'proceed caution consultation becher', 'proceed caution consultation becher take', 'proceed caution consultation becher take nerve', 'proceed caution consultation becher take nerve trepidation', 'proceed caution consultation becher take nerve trepidation away', 'caution', 'caution consultation', 'caution consultation becher', 'caution consultation becher take', 'caution consultation becher take nerve', 'caution consultation becher take nerve trepidation', 'caution consultation becher take nerve trepidation away', 'consultation', 'consultation becher', 'consultation becher take', 'consultation becher take nerve', 'consultation becher take nerve trepidation', 'consultation becher take nerve trepidation away', 'becher', 'becher take', 'becher take nerve', 'becher take nerve trepidation', 'becher take nerve trepidation away', 'take', 'take nerve', 'take nerve trepidation', 'take nerve trepidation away', 'nerve', 'nerve trepidation', 'nerve trepidation away', 'trepidation', 'trepidation away', 'away']",0,0,0,1,0,0,0.047619047619047616
