commentId,comment,classification,comment_processed,word_phrase_list,believe,lab,lab quick,quick,quick little,little,little respectful,respectful,woman,attitude,similarity_score
156785,"If confidence is a super power, then call me Wonder Woman!",0,confidence super power wonder woman,"['confidence', 'confidence super', 'confidence super power', 'confidence super power wonder', 'confidence super power wonder woman', 'super', 'super power', 'super power wonder', 'super power wonder woman', 'power', 'power wonder', 'power wonder woman', 'wonder', 'wonder woman', 'woman']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
141169,"I had questions after my fillers, nervous because you don't really know what to expect, I've never had them before,and was a little worried",1,question tiller nervous know expect ve little worry,"['question', 'question tiller', 'question tiller nervous', 'question tiller nervous know', 'question tiller nervous know expect', 'question tiller nervous know expect ve', 'question tiller nervous know expect ve little', 'question tiller nervous know expect ve little worry', 'tiller', 'tiller nervous', 'tiller nervous know', 'tiller nervous know expect', 'tiller nervous know expect ve', 'tiller nervous know expect ve little', 'tiller nervous know expect ve little worry', 'nervous', 'nervous know', 'nervous know expect', 'nervous know expect ve', 'nervous know expect ve little', 'nervous know expect ve little worry', 'know', 'know expect', 'know expect ve', 'know expect ve little', 'know expect ve little worry', 'expect', 'expect ve', 'expect ve little', 'expect ve little worry', 've', 've little', 've little worry', 'little', 'little worry', 'worry']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
100775,He comes across arrogant with little bed side manner.,1,come arrogant little bed manner,"['come', 'come arrogant', 'come arrogant little', 'come arrogant little bed', 'come arrogant little bed manner', 'arrogant', 'arrogant little', 'arrogant little bed', 'arrogant little bed manner', 'little', 'little bed', 'little bed manner', 'bed', 'bed manner', 'manner']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
97975,I really believe if it weren't for him I could have died.,0,believe die,"['believe', 'believe die', 'die']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
122154,and that was a little bit of let down but Dr White himself is just great!,0,little bit let great,"['little', 'little bit', 'little bit let', 'little bit let great', 'bit', 'bit let', 'bit let great', 'let', 'let great', 'great']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
92709,He is quick to communicate in a way that diffuses anxiety allowing,0,quick communicate way diffuse anxiety allow,"['quick', 'quick communicate', 'quick communicate way', 'quick communicate way diffuse', 'quick communicate way diffuse anxiety', 'quick communicate way diffuse anxiety allow', 'communicate', 'communicate way', 'communicate way diffuse', 'communicate way diffuse anxiety', 'communicate way diffuse anxiety allow', 'way', 'way diffuse', 'way diffuse anxiety', 'way diffuse anxiety allow', 'diffuse', 'diffuse anxiety', 'diffuse anxiety allow', 'anxiety', 'anxiety allow', 'allow']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
121934,but my biggest problem was taken care of so wi5h a drawer attitude or not I'm very grateful.,0,big problem take care drawer attitude m grateful,"['big', 'big problem', 'big problem take', 'big problem take care', 'big problem take care drawer', 'big problem take care drawer attitude', 'big problem take care drawer attitude m', 'big problem take care drawer attitude m grateful', 'problem', 'problem take', 'problem take care', 'problem take care drawer', 'problem take care drawer attitude', 'problem take care drawer attitude m', 'problem take care drawer attitude m grateful', 'take', 'take care', 'take care drawer', 'take care drawer attitude', 'take care drawer attitude m', 'take care drawer attitude m grateful', 'care', 'care drawer', 'care drawer attitude', 'care drawer attitude m', 'care drawer attitude m grateful', 'drawer', 'drawer attitude', 'drawer attitude m', 'drawer attitude m grateful', 'attitude', 'attitude m', 'attitude m grateful', 'm', 'm grateful', 'grateful']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
116542,Lab assistant was quick and kind.,0,lab assistant quick kind,"['lab', 'lab assistant', 'lab assistant quick', 'lab assistant quick kind', 'assistant', 'assistant quick', 'assistant quick kind', 'quick', 'quick kind', 'kind']",0,1,0,1,0,0,0,0,0,0,0.13793103448275862
145998,and we believe she has brain damage from this injury after hitting her head on a heavy Iron Door (large Lock safe type Door).,1,believe brain damage injury hit head heavy iron door large lock safe type door,"['believe', 'believe brain', 'believe brain damage', 'believe brain damage injury', 'believe brain damage injury hit', 'believe brain damage injury hit head', 'believe brain damage injury hit head heavy', 'believe brain damage injury hit head heavy iron', 'believe brain damage injury hit head heavy iron door', 'believe brain damage injury hit head heavy iron door large', 'believe brain damage injury hit head heavy iron door large lock', 'believe brain damage injury hit head heavy iron door large lock safe', 'believe brain damage injury hit head heavy iron door large lock safe type', 'believe brain damage injury hit head heavy iron door large lock safe type door', 'brain', 'brain damage', 'brain damage injury', 'brain damage injury hit', 'brain damage injury hit head', 'brain damage injury hit head heavy', 'brain damage injury hit head heavy iron', 'brain damage injury hit head heavy iron door', 'brain damage injury hit head heavy iron door large', 'brain damage injury hit head heavy iron door large lock', 'brain damage injury hit head heavy iron door large lock safe', 'brain damage injury hit head heavy iron door large lock safe type', 'brain damage injury hit head heavy iron door large lock safe type door', 'damage', 'damage injury', 'damage injury hit', 'damage injury hit head', 'damage injury hit head heavy', 'damage injury hit head heavy iron', 'damage injury hit head heavy iron door', 'damage injury hit head heavy iron door large', 'damage injury hit head heavy iron door large lock', 'damage injury hit head heavy iron door large lock safe', 'damage injury hit head heavy iron door large lock safe type', 'damage injury hit head heavy iron door large lock safe type door', 'injury', 'injury hit', 'injury hit head', 'injury hit head heavy', 'injury hit head heavy iron', 'injury hit head heavy iron door', 'injury hit head heavy iron door large', 'injury hit head heavy iron door large lock', 'injury hit head heavy iron door large lock safe', 'injury hit head heavy iron door large lock safe type', 'injury hit head heavy iron door large lock safe type door', 'hit', 'hit head', 'hit head heavy', 'hit head heavy iron', 'hit head heavy iron door', 'hit head heavy iron door large', 'hit head heavy iron door large lock', 'hit head heavy iron door large lock safe', 'hit head heavy iron door large lock safe type', 'hit head heavy iron door large lock safe type door', 'head', 'head heavy', 'head heavy iron', 'head heavy iron door', 'head heavy iron door large', 'head heavy iron door large lock', 'head heavy iron door large lock safe', 'head heavy iron door large lock safe type', 'head heavy iron door large lock safe type door', 'heavy', 'heavy iron', 'heavy iron door', 'heavy iron door large', 'heavy iron door large lock', 'heavy iron door large lock safe', 'heavy iron door large lock safe type', 'heavy iron door large lock safe type door', 'iron', 'iron door', 'iron door large', 'iron door large lock', 'iron door large lock safe', 'iron door large lock safe type', 'iron door large lock safe type door', 'door', 'door large', 'door large lock', 'door large lock safe', 'door large lock safe type', 'door large lock safe type door', 'large', 'large lock', 'large lock safe', 'large lock safe type', 'large lock safe type door', 'lock', 'lock safe', 'lock safe type', 'lock safe type door', 'safe', 'safe type', 'safe type door', 'type', 'type door', 'door']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
133417,"Very little wait in lobby area, Laurel was friendly and efficient.",0,little wait lobby area laurel friendly efficient,"['little', 'little wait', 'little wait lobby', 'little wait lobby area', 'little wait lobby area laurel', 'little wait lobby area laurel friendly', 'little wait lobby area laurel friendly efficient', 'wait', 'wait lobby', 'wait lobby area', 'wait lobby area laurel', 'wait lobby area laurel friendly', 'wait lobby area laurel friendly efficient', 'lobby', 'lobby area', 'lobby area laurel', 'lobby area laurel friendly', 'lobby area laurel friendly efficient', 'area', 'area laurel', 'area laurel friendly', 'area laurel friendly efficient', 'laurel', 'laurel friendly', 'laurel friendly efficient', 'friendly', 'friendly efficient', 'efficient']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
