commentId,comment,classification,comment_processed,word_phrase_list,social,social medium,social medium prevent,social medium prevent experience,social medium prevent experience practice,social medium prevent experience practice total,social medium prevent experience practice total lack,social medium prevent experience practice total lack integrity,medium,medium prevent,medium prevent experience,medium prevent experience practice,medium prevent experience practice total,medium prevent experience practice total lack,medium prevent experience practice total lack integrity,prevent,prevent experience,prevent experience practice,prevent experience practice total,prevent experience practice total lack,prevent experience practice total lack integrity,experience,experience practice,experience practice total,experience practice total lack,experience practice total lack integrity,practice,practice total,practice total lack,practice total lack integrity,total,total lack,total lack integrity,lack,lack integrity,integrity
188587,Horrible experience with 2 mds - 1st ignored my symptoms did no imagery - 2nd md did blick that caused irreparable damage,1,atrocious experience mister st ignore symptom no image neodymium md black cause irreparable damage,"['atrocious', 'atrocious experience', 'atrocious experience mister', 'atrocious experience mister st', 'atrocious experience mister st ignore', 'atrocious experience mister st ignore symptom', 'atrocious experience mister st ignore symptom no', 'atrocious experience mister st ignore symptom no image', 'atrocious experience mister st ignore symptom no image neodymium', 'atrocious experience mister st ignore symptom no image neodymium md', 'atrocious experience mister st ignore symptom no image neodymium md black', 'atrocious experience mister st ignore symptom no image neodymium md black cause', 'atrocious experience mister st ignore symptom no image neodymium md black cause irreparable', 'atrocious experience mister st ignore symptom no image neodymium md black cause irreparable damage', 'experience', 'experience mister', 'experience mister st', 'experience mister st ignore', 'experience mister st ignore symptom', 'experience mister st ignore symptom no', 'experience mister st ignore symptom no image', 'experience mister st ignore symptom no image neodymium', 'experience mister st ignore symptom no image neodymium md', 'experience mister st ignore symptom no image neodymium md black', 'experience mister st ignore symptom no image neodymium md black cause', 'experience mister st ignore symptom no image neodymium md black cause irreparable', 'experience mister st ignore symptom no image neodymium md black cause irreparable damage', 'mister', 'mister st', 'mister st ignore', 'mister st ignore symptom', 'mister st ignore symptom no', 'mister st ignore symptom no image', 'mister st ignore symptom no image neodymium', 'mister st ignore symptom no image neodymium md', 'mister st ignore symptom no image neodymium md black', 'mister st ignore symptom no image neodymium md black cause', 'mister st ignore symptom no image neodymium md black cause irreparable', 'mister st ignore symptom no image neodymium md black cause irreparable damage', 'st', 'st ignore', 'st ignore symptom', 'st ignore symptom no', 'st ignore symptom no image', 'st ignore symptom no image neodymium', 'st ignore symptom no image neodymium md', 'st ignore symptom no image neodymium md black', 'st ignore symptom no image neodymium md black cause', 'st ignore symptom no image neodymium md black cause irreparable', 'st ignore symptom no image neodymium md black cause irreparable damage', 'ignore', 'ignore symptom', 'ignore symptom no', 'ignore symptom no image', 'ignore symptom no image neodymium', 'ignore symptom no image neodymium md', 'ignore symptom no image neodymium md black', 'ignore symptom no image neodymium md black cause', 'ignore symptom no image neodymium md black cause irreparable', 'ignore symptom no image neodymium md black cause irreparable damage', 'symptom', 'symptom no', 'symptom no image', 'symptom no image neodymium', 'symptom no image neodymium md', 'symptom no image neodymium md black', 'symptom no image neodymium md black cause', 'symptom no image neodymium md black cause irreparable', 'symptom no image neodymium md black cause irreparable damage', 'no', 'no image', 'no image neodymium', 'no image neodymium md', 'no image neodymium md black', 'no image neodymium md black cause', 'no image neodymium md black cause irreparable', 'no image neodymium md black cause irreparable damage', 'image', 'image neodymium', 'image neodymium md', 'image neodymium md black', 'image neodymium md black cause', 'image neodymium md black cause irreparable', 'image neodymium md black cause irreparable damage', 'neodymium', 'neodymium md', 'neodymium md black', 'neodymium md black cause', 'neodymium md black cause irreparable', 'neodymium md black cause irreparable damage', 'md', 'md black', 'md black cause', 'md black cause irreparable', 'md black cause irreparable damage', 'black', 'black cause', 'black cause irreparable', 'black cause irreparable damage', 'cause', 'cause irreparable', 'cause irreparable damage', 'irreparable', 'irreparable damage', 'damage']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107937,"Overall, I wanted a better experience and they weren't the ones to help us succeed on our journey,",1,overall want good experience one help succeed journey,"['overall', 'overall want', 'overall want good', 'overall want good experience', 'overall want good experience one', 'overall want good experience one help', 'overall want good experience one help succeed', 'overall want good experience one help succeed journey', 'want', 'want good', 'want good experience', 'want good experience one', 'want good experience one help', 'want good experience one help succeed', 'want good experience one help succeed journey', 'good', 'good experience', 'good experience one', 'good experience one help', 'good experience one help succeed', 'good experience one help succeed journey', 'experience', 'experience one', 'experience one help', 'experience one help succeed', 'experience one help succeed journey', 'one', 'one help', 'one help succeed', 'one help succeed journey', 'help', 'help succeed', 'help succeed journey', 'succeed', 'succeed journey', 'journey']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126908,I wouldn't recommend this practice to anyone.,1,recommend practice,"['recommend', 'recommend practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142288,I am I happy with my over all experience at Wave.,0,happy experience wave,"['happy', 'happy experience', 'happy experience wave', 'experience', 'experience wave', 'wave']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100859,Practice has zero appreciation for your time.,1,practice appreciation time,"['practice', 'practice appreciation', 'practice appreciation time', 'appreciation', 'appreciation time', 'time']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
188259,"My results and experience have been awful I was burned on my back, left with uneven liposuction on my stomach and back.",1,result experience awful burn leave uneven liposuction stomach,"['result', 'result experience', 'result experience awful', 'result experience awful burn', 'result experience awful burn leave', 'result experience awful burn leave uneven', 'result experience awful burn leave uneven liposuction', 'result experience awful burn leave uneven liposuction stomach', 'experience', 'experience awful', 'experience awful burn', 'experience awful burn leave', 'experience awful burn leave uneven', 'experience awful burn leave uneven liposuction', 'experience awful burn leave uneven liposuction stomach', 'awful', 'awful burn', 'awful burn leave', 'awful burn leave uneven', 'awful burn leave uneven liposuction', 'awful burn leave uneven liposuction stomach', 'burn', 'burn leave', 'burn leave uneven', 'burn leave uneven liposuction', 'burn leave uneven liposuction stomach', 'leave', 'leave uneven', 'leave uneven liposuction', 'leave uneven liposuction stomach', 'uneven', 'uneven liposuction', 'uneven liposuction stomach', 'liposuction', 'liposuction stomach', 'stomach']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104126,My experience in one word: HORRIBLE.,1,experience word atrocious,"['experience', 'experience word', 'experience word atrocious', 'word', 'word atrocious', 'atrocious']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122548,The surgery and recovery were about 2 hours total and I went home right after and had NO PAIN!,0,surgery recovery total go home right no pain,"['surgery', 'surgery recovery', 'surgery recovery total', 'surgery recovery total go', 'surgery recovery total go home', 'surgery recovery total go home right', 'surgery recovery total go home right no', 'surgery recovery total go home right no pain', 'recovery', 'recovery total', 'recovery total go', 'recovery total go home', 'recovery total go home right', 'recovery total go home right no', 'recovery total go home right no pain', 'total', 'total go', 'total go home', 'total go home right', 'total go home right no', 'total go home right no pain', 'go', 'go home', 'go home right', 'go home right no', 'go home right no pain', 'home', 'home right', 'home right no', 'home right no pain', 'right', 'right no', 'right no pain', 'no', 'no pain', 'pain']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111961,I would definitely recommend this practice and recommend early morning appointments.,0,decidedly recommend practice recommend appointment,"['decidedly', 'decidedly recommend', 'decidedly recommend practice', 'decidedly recommend practice recommend', 'decidedly recommend practice recommend appointment', 'recommend', 'recommend practice', 'recommend practice recommend', 'recommend practice recommend appointment', 'practice', 'practice recommend', 'practice recommend appointment', 'recommend', 'recommend appointment', 'appointment']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
171426,I am so heart broken because experience with him was not the best.,1,heart break experience not good,"['heart', 'heart break', 'heart break experience', 'heart break experience not', 'heart break experience not good', 'break', 'break experience', 'break experience not', 'break experience not good', 'experience', 'experience not', 'experience not good', 'not', 'not good', 'good']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103831,"and Dr, Lapco is by far the best I have found.Natalie, his office manager, manages the practice well and is excellent with patients.",0,far good foundnatalie office manager manage practice excellent patient,"['far', 'far good', 'far good foundnatalie', 'far good foundnatalie office', 'far good foundnatalie office manager', 'far good foundnatalie office manager manage', 'far good foundnatalie office manager manage practice', 'far good foundnatalie office manager manage practice excellent', 'far good foundnatalie office manager manage practice excellent patient', 'good', 'good foundnatalie', 'good foundnatalie office', 'good foundnatalie office manager', 'good foundnatalie office manager manage', 'good foundnatalie office manager manage practice', 'good foundnatalie office manager manage practice excellent', 'good foundnatalie office manager manage practice excellent patient', 'foundnatalie', 'foundnatalie office', 'foundnatalie office manager', 'foundnatalie office manager manage', 'foundnatalie office manager manage practice', 'foundnatalie office manager manage practice excellent', 'foundnatalie office manager manage practice excellent patient', 'office', 'office manager', 'office manager manage', 'office manager manage practice', 'office manager manage practice excellent', 'office manager manage practice excellent patient', 'manager', 'manager manage', 'manager manage practice', 'manager manage practice excellent', 'manager manage practice excellent patient', 'manage', 'manage practice', 'manage practice excellent', 'manage practice excellent patient', 'practice', 'practice excellent', 'practice excellent patient', 'excellent', 'excellent patient', 'patient']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147032,I went back for an implant consult and the experience was terrible.,1,go plant consult experience terrible,"['go', 'go plant', 'go plant consult', 'go plant consult experience', 'go plant consult experience terrible', 'plant', 'plant consult', 'plant consult experience', 'plant consult experience terrible', 'consult', 'consult experience', 'consult experience terrible', 'experience', 'experience terrible', 'terrible']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190881,and overall the experience was smooth and i would highly recommend it.,0,overall experience smooth highly recommend,"['overall', 'overall experience', 'overall experience smooth', 'overall experience smooth highly', 'overall experience smooth highly recommend', 'experience', 'experience smooth', 'experience smooth highly', 'experience smooth highly recommend', 'smooth', 'smooth highly', 'smooth highly recommend', 'highly', 'highly recommend', 'recommend']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191197,The staff at the doctor's office played a crucial role in making this experience a positive one.,0,staff doctor office play crucial role make experience positive,"['staff', 'staff doctor', 'staff doctor office', 'staff doctor office play', 'staff doctor office play crucial', 'staff doctor office play crucial role', 'staff doctor office play crucial role make', 'staff doctor office play crucial role make experience', 'staff doctor office play crucial role make experience positive', 'doctor', 'doctor office', 'doctor office play', 'doctor office play crucial', 'doctor office play crucial role', 'doctor office play crucial role make', 'doctor office play crucial role make experience', 'doctor office play crucial role make experience positive', 'office', 'office play', 'office play crucial', 'office play crucial role', 'office play crucial role make', 'office play crucial role make experience', 'office play crucial role make experience positive', 'play', 'play crucial', 'play crucial role', 'play crucial role make', 'play crucial role make experience', 'play crucial role make experience positive', 'crucial', 'crucial role', 'crucial role make', 'crucial role make experience', 'crucial role make experience positive', 'role', 'role make', 'role make experience', 'role make experience positive', 'make', 'make experience', 'make experience positive', 'experience', 'experience positive', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99888,Really great practice.,0,great practice,"['great', 'great practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167248,"and had a fear of doctors, my fear has become much worse and I was diagnosed with PTSD after my experience.",1,fear doctor fear bad diagnose experience,"['fear', 'fear doctor', 'fear doctor fear', 'fear doctor fear bad', 'fear doctor fear bad diagnose', 'fear doctor fear bad diagnose experience', 'doctor', 'doctor fear', 'doctor fear bad', 'doctor fear bad diagnose', 'doctor fear bad diagnose experience', 'fear', 'fear bad', 'fear bad diagnose', 'fear bad diagnose experience', 'bad', 'bad diagnose', 'bad diagnose experience', 'diagnose', 'diagnose experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147100,My experience here at Bright Star Dental was nothing less than Great !,0,experience bright star dental great,"['experience', 'experience bright', 'experience bright star', 'experience bright star dental', 'experience bright star dental great', 'bright', 'bright star', 'bright star dental', 'bright star dental great', 'star', 'star dental', 'star dental great', 'dental', 'dental great', 'great']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138462,"From the friendly, accommodating ladies up front to his dental hygienist, Erica they?ve all made my experience here amazing.",0,friendly accommodation lady dental hygienic experience amaze,"['friendly', 'friendly accommodation', 'friendly accommodation lady', 'friendly accommodation lady dental', 'friendly accommodation lady dental hygienic', 'friendly accommodation lady dental hygienic experience', 'friendly accommodation lady dental hygienic experience amaze', 'accommodation', 'accommodation lady', 'accommodation lady dental', 'accommodation lady dental hygienic', 'accommodation lady dental hygienic experience', 'accommodation lady dental hygienic experience amaze', 'lady', 'lady dental', 'lady dental hygienic', 'lady dental hygienic experience', 'lady dental hygienic experience amaze', 'dental', 'dental hygienic', 'dental hygienic experience', 'dental hygienic experience amaze', 'hygienic', 'hygienic experience', 'hygienic experience amaze', 'experience', 'experience amaze', 'amaze']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
